timestamp,strategy,account,action,side,contracts,signal_price,fill_price,slippage_pts,sl_price,tp_price,exit_reason,exit_price,pnl_per_contract,pnl_total,bars_held,daily_pnl,monthly_pnl
2021-08-26 10:45:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15287.25,15287.50,0.25,15302.50,15187.50,,,,,,,
2021-08-26 10:46:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15287.25,15287.50,0.25,15302.50,15187.50,SL,15302.50,-30.00,-30.00,0,-90.00,190.50
2021-08-26 11:45:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15301.50,15301.75,0.25,15316.75,15201.75,,,,,,,
2021-08-26 11:56:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15301.50,15301.75,0.25,15316.75,15201.75,SL,15316.75,-30.00,-30.00,0,-120.00,160.50
2021-08-26 15:15:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15275.75,15275.75,0.00,15290.75,15175.75,,,,,,,
2021-08-26 15:19:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15275.75,15275.75,0.00,15290.75,15175.75,SL,15290.75,-30.00,-30.00,0,-150.00,130.50
2021-08-26 15:45:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15282.75,15282.75,0.00,15297.75,15182.75,,,,,,,
2021-08-26 15:45:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15282.75,15282.75,0.00,15297.75,15182.75,MaxHold,15273.75,18.00,18.00,0,-132.00,148.50
2021-08-26 16:00:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15273.75,15274.25,0.50,15289.25,15174.25,,,,,,,
2021-08-26 16:00:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15273.75,15274.25,0.50,15289.25,15174.25,MaxHold,15272.00,4.50,4.50,0,-127.50,153.00
2021-08-27 09:45:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15303.00,15302.75,0.25,15287.75,15402.75,,,,,,,
2021-08-27 09:45:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15303.00,15302.75,0.25,15287.75,15402.75,MaxHold,15307.25,9.00,9.00,0,9.00,162.00
2021-08-27 10:00:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15307.25,15307.00,0.25,15292.00,15407.00,,,,,,,
2021-08-27 10:00:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15307.25,15307.00,0.25,15292.00,15407.00,SL,15292.00,-30.00,-30.00,0,-21.00,132.00
2021-08-27 10:15:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15395.00,15395.50,0.50,15380.50,15495.50,,,,,,,
2021-08-27 10:27:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15395.00,15395.50,0.50,15380.50,15495.50,SL,15380.50,-30.00,-30.00,0,-51.00,102.00
2021-08-27 11:00:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15399.50,15399.50,0.00,15384.50,15499.50,,,,,,,
2021-08-27 11:00:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15399.50,15399.50,0.00,15384.50,15499.50,MaxHold,15398.50,-2.00,-2.00,0,-53.00,100.00
2021-08-30 09:45:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15504.75,15504.50,0.25,15489.50,15604.50,,,,,,,
2021-08-30 09:45:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15504.75,15504.50,0.25,15489.50,15604.50,MaxHold,15529.00,49.00,49.00,0,49.00,149.00
2021-08-30 10:00:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15529.00,15529.00,0.00,15514.00,15629.00,,,,,,,
2021-08-30 10:00:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15529.00,15529.00,0.00,15514.00,15629.00,MaxHold,15541.25,24.50,24.50,0,73.50,173.50
2021-08-30 10:15:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15541.25,15541.50,0.25,15526.50,15641.50,,,,,,,
2021-08-30 10:15:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15541.25,15541.50,0.25,15526.50,15641.50,MaxHold,15569.50,56.00,56.00,0,129.50,229.50
2021-08-30 10:30:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15569.50,15569.75,0.25,15554.75,15669.75,,,,,,,
2021-08-30 10:30:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15569.50,15569.75,0.25,15554.75,15669.75,MaxHold,15574.25,9.00,9.00,0,138.50,238.50
2021-08-31 09:45:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15547.75,15547.50,0.25,15562.50,15447.50,,,,,,,
2021-08-31 09:49:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15547.75,15547.50,0.25,15562.50,15447.50,SL,15562.50,-30.00,-30.00,0,-30.00,208.50
2021-08-31 10:00:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15526.25,15524.75,1.50,15539.75,15424.75,,,,,,,
2021-08-31 10:01:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15526.25,15524.75,1.50,15539.75,15424.75,SL,15539.75,-30.00,-30.00,0,-60.00,178.50
2021-08-31 11:15:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15551.00,15551.25,0.25,15566.25,15451.25,,,,,,,
