timestamp,strategy,account,action,side,contracts,signal_price,fill_price,slippage_pts,sl_price,tp_price,exit_reason,exit_price,pnl_per_contract,pnl_total,bars_held,daily_pnl,monthly_pnl
2020-08-13 11:34:00,IB,BACKTEST,Exit,Buy,1,11235.75,11236.25,0.50,11226.25,11356.25,SL,11226.25,-20.00,-20.00,3,-20.00,160.00
2020-08-14 10:30:00,IB,BACKTEST,Entry,Sell,1,11106.00,11106.25,0.25,11116.25,10986.25,,,,,,,
2020-08-14 10:31:00,IB,BACKTEST,Exit,Sell,1,11106.00,11106.25,0.25,11116.25,10986.25,SL,11116.25,-20.00,-20.00,0,-20.00,140.00
2020-08-18 10:30:00,IB,BACKTEST,Entry,Sell,1,11280.00,11280.00,0.00,11290.00,11160.00,,,,,,,
2020-08-18 10:31:00,IB,BACKTEST,Exit,Sell,1,11280.00,11280.00,0.00,11290.00,11160.00,SL,11290.00,-20.00,-20.00,0,-20.00,120.00
2020-08-19 11:45:00,IB,BACKTEST,Entry,Buy,1,11419.25,11419.50,0.25,11409.50,11539.50,,,,,,,
2020-08-19 12:48:00,IB,BACKTEST,Exit,Buy,1,11419.25,11419.50,0.25,11409.50,11539.50,SL,11409.50,-20.00,-20.00,4,-20.00,100.00
2020-08-25 11:00:00,IB,BACKTEST,Entry,Buy,1,11643.50,11643.75,0.25,11633.75,11763.75,,,,,,,
2020-08-25 11:45:00,IB,BACKTEST,Exit,Buy,1,11643.50,11643.75,0.25,11633.75,11763.75,SL,11633.75,-20.00,-20.00,3,-20.00,80.00
2020-08-28 13:15:00,IB,BACKTEST,Entry,Sell,1,11937.00,11937.25,0.25,11947.25,11817.25,,,,,,,
2020-08-28 13:15:00,IB,BACKTEST,Exit,Sell,1,11937.00,11937.25,0.25,11947.25,11817.25,SL,11947.25,-20.00,-20.00,0,-20.00,60.00
2020-09-01 10:30:00,IB,BACKTEST,Entry,Buy,1,12270.25,12270.50,0.25,12260.50,12390.50,,,,,,,
2020-09-01 10:30:00,IB,BACKTEST,Exit,Buy,1,12270.25,12270.50,0.25,12260.50,12390.50,SL,12260.50,-20.00,-20.00,0,-20.00,-20.00
2020-09-10 11:00:00,IB,BACKTEST,Entry,Sell,1,11394.00,11394.25,0.25,11404.25,11274.25,,,,,,,
2020-09-10 11:02:00,IB,BACKTEST,Exit,Sell,1,11394.00,11394.25,0.25,11404.25,11274.25,SL,11404.25,-20.00,-20.00,0,-20.00,-40.00
2020-09-15 10:45:00,IB,BACKTEST,Entry,Sell,1,11388.50,11389.50,1.00,11399.50,11269.50,,,,,,,
2020-09-15 10:46:00,IB,BACKTEST,Exit,Sell,1,11388.50,11389.50,1.00,11399.50,11269.50,SL,11399.50,-20.00,-20.00,0,-20.00,-60.00
2020-09-16 10:45:00,IB,BACKTEST,Entry,Sell,1,11374.00,11375.00,1.00,11385.00,11255.00,,,,,,,
2020-09-16 10:52:00,IB,BACKTEST,Exit,Sell,1,11374.00,11375.00,1.00,11385.00,11255.00,SL,11385.00,-20.00,-20.00,0,-20.00,-80.00
2020-09-23 11:00:00,IB,BACKTEST,Entry,Sell,1,11065.25,11065.25,0.00,11075.25,10945.25,,,,,,,
2020-09-23 11:02:00,IB,BACKTEST,Exit,Sell,1,11065.25,11065.25,0.00,11075.25,10945.25,SL,11075.25,-20.00,-20.00,0,-20.00,-100.00
2020-09-25 10:30:00,IB,BACKTEST,Entry,Buy,1,10937.75,10937.25,0.50,10927.25,11057.25,,,,,,,
2020-09-25 13:45:00,IB,BACKTEST,Exit,Buy,1,10937.75,10937.25,0.50,10927.25,11057.25,TP,11057.25,240.00,240.00,13,240.00,140.00
2020-09-28 11:00:00,IB,BACKTEST,Entry,Sell,1,11240.50,11240.50,0.00,11250.50,11120.50,,,,,,,
2020-09-28 11:00:00,IB,BACKTEST,Exit,Sell,1,11240.50,11240.50,0.00,11250.50,11120.50,SL,11250.50,-20.00,-20.00,0,-20.00,120.00
2020-09-30 10:15:00,IB,BACKTEST,Entry,Buy,1,11422.50,11423.00,0.50,11413.00,11543.00,,,,,,,
2020-09-30 13:45:00,IB,BACKTEST,Exit,Buy,1,11422.50,11423.00,0.50,11413.00,11543.00,MaxHold,11497.75,149.50,149.50,15,149.50,269.50
2020-10-06 10:15:00,IB,BACKTEST,Entry,Buy,1,11490.50,11490.50,0.00,11480.50,11610.50,,,,,,,
2020-10-06 10:24:00,IB,BACKTEST,Exit,Buy,1,11490.50,11490.50,0.00,11480.50,11610.50,SL,11480.50,-20.00,-20.00,0,-20.00,-20.00
2020-10-08 10:30:00,IB,BACKTEST,Entry,Sell,1,11503.75,11504.00,0.25,11514.00,11384.00,,,,,,,
2020-10-08 10:31:00,IB,BACKTEST,Exit,Sell,1,11503.75,11504.00,0.25,11514.00,11384.00,SL,11514.00,-20.00,-20.00,0,-20.00,-40.00
2020-10-12 11:00:00,IB,BACKTEST,Entry,Buy,1,11966.25,11966.25,0.00,11956.25,12086.25,,,,,,,
2020-10-12 12:29:00,IB,BACKTEST,Exit,Buy,1,11966.25,11966.25,0.00,11956.25,12086.25,TP,12086.25,240.00,240.00,5,240.00,200.00
2020-10-14 10:30:00,IB,BACKTEST,Entry,Sell,1,12053.50,12053.50,0.00,12063.50,11933.50,,,,,,,
2020-10-14 10:40:00,IB,BACKTEST,Exit,Sell,1,12053.50,12053.50,0.00,12063.50,11933.50,SL,12063.50,-20.00,-20.00,0,-20.00,180.00
2020-10-19 10:15:00,IB,BACKTEST,Entry,Sell,1,11833.25,11832.75,0.50,11842.75,11712.75,,,,,,,
2020-10-19 10:16:00,IB,BACKTEST,Exit,Sell,1,11833.25,11832.75,0.50,11842.75,11712.75,SL,11842.75,-20.00,-20.00,0,-20.00,160.00
2020-10-20 10:15:00,IB,BACKTEST,Entry,Buy,1,11723.25,11723.75,0.50,11713.75,11843.75,,,,,,,
2020-10-20 10:15:00,IB,BACKTEST,Exit,Buy,1,11723.25,11723.75,0.50,11713.75,11843.75,SL,11713.75,-20.00,-20.00,0,-20.00,140.00
2020-10-22 10:15:00,IB,BACKTEST,Entry,Sell,1,11651.50,11651.25,0.25,11661.25,11531.25,,,,,,,
2020-10-22 10:43:00,IB,BACKTEST,Exit,Sell,1,11651.50,11651.25,0.25,11661.25,11531.25,TP,11531.25,240.00,240.00,1,240.00,380.00
2020-10-23 11:45:00,IB,BACKTEST,Entry,Sell,1,11579.00,11579.25,0.25,11589.25,11459.25,,,,,,,
2020-10-23 12:04:00,IB,BACKTEST,Exit,Sell,1,11579.00,11579.25,0.25,11589.25,11459.25,SL,11589.25,-20.00,-20.00,1,-20.00,360.00
2020-10-26 11:00:00,IB,BACKTEST,Entry,Sell,1,11535.75,11537.25,1.50,11547.25,11417.25,,,,,,,
2020-10-26 12:49:00,IB,BACKTEST,Exit,Sell,1,11535.75,11537.25,1.50,11547.25,11417.25,TP,11417.25,240.00,240.00,7,240.00,600.00
2020-10-27 11:15:00,IB,BACKTEST,Entry,Buy,1,11587.25,11587.50,0.25,11577.50,11707.50,,,,,,,
2020-10-27 11:18:00,IB,BACKTEST,Exit,Buy,1,11587.25,11587.50,0.25,11577.50,11707.50,SL,11577.50,-20.00,-20.00,0,-20.00,580.00
2020-10-29 10:30:00,IB,BACKTEST,Entry,Buy,1,11297.75,11297.75,0.00,11287.75,11417.75,,,,,,,
2020-10-29 10:31:00,IB,BACKTEST,Exit,Buy,1,11297.75,11297.75,0.00,11287.75,11417.75,SL,11287.75,-20.00,-20.00,0,-20.00,560.00
2020-11-02 11:15:00,IB,BACKTEST,Entry,Sell,1,11107.50,11107.50,0.00,11117.50,10987.50,,,,,,,
2020-11-02 13:14:00,IB,BACKTEST,Exit,Sell,1,11107.50,11107.50,0.00,11117.50,10987.50,TP,10987.50,240.00,240.00,7,240.00,240.00
2020-11-03 10:15:00,IB,BACKTEST,Entry,Buy,1,11261.50,11261.25,0.25,11251.25,11381.25,,,,,,,
2020-11-03 13:52:00,IB,BACKTEST,Exit,Buy,1,11261.50,11261.25,0.25,11251.25,11381.25,SL,11251.25,-20.00,-20.00,14,-20.00,220.00
2020-11-04 10:15:00,IB,BACKTEST,Entry,Buy,1,11730.00,11730.75,0.75,11720.75,11850.75,,,,,,,
2020-11-04 10:15:00,IB,BACKTEST,Exit,Buy,1,11730.00,11730.75,0.75,11720.75,11850.75,SL,11720.75,-20.00,-20.00,0,-20.00,200.00
2020-11-05 14:45:00,IB,BACKTEST,Entry,Buy,1,12107.25,12107.00,0.25,12097.00,12227.00,,,,,,,
2020-11-05 14:46:00,IB,BACKTEST,Exit,Buy,1,12107.25,12107.00,0.25,12097.00,12227.00,SL,12097.00,-20.00,-20.00,0,-20.00,180.00
2020-11-12 11:45:00,IB,BACKTEST,Entry,Sell,1,11861.00,11860.75,0.25,11870.75,11740.75,,,,,,,
2020-11-12 11:45:00,IB,BACKTEST,Exit,Sell,1,11861.00,11860.75,0.25,11870.75,11740.75,SL,11870.75,-20.00,-20.00,0,-20.00,160.00
2020-11-16 10:30:00,IB,BACKTEST,Entry,Buy,1,11998.25,11998.50,0.25,11988.50,12118.50,,,,,,,
2020-11-16 10:37:00,IB,BACKTEST,Exit,Buy,1,11998.25,11998.50,0.25,11988.50,12118.50,SL,11988.50,-20.00,-20.00,0,-20.00,140.00
2020-11-19 10:45:00,IB,BACKTEST,Entry,Buy,1,11940.75,11941.00,0.25,11931.00,12061.00,,,,,,,
2020-11-19 11:00:00,IB,BACKTEST,Exit,Buy,1,11940.75,11941.00,0.25,11931.00,12061.00,SL,11931.00,-20.00,-20.00,1,-20.00,120.00
2020-11-24 10:45:00,IB,BACKTEST,Entry,Buy,1,11970.50,11970.25,0.25,11960.25,12090.25,,,,,,,
2020-11-24 14:00:00,IB,BACKTEST,Exit,Buy,1,11970.50,11970.25,0.25,11960.25,12090.25,TP,12090.25,240.00,240.00,13,240.00,360.00
2020-11-30 10:30:00,IB,BACKTEST,Entry,Sell,1,12207.75,12208.00,0.25,12218.00,12088.00,,,,,,,
2020-11-30 10:45:00,IB,BACKTEST,Exit,Sell,1,12207.75,12208.00,0.25,12218.00,12088.00,TP,12088.00,240.00,240.00,1,240.00,600.00
2020-12-01 10:15:00,IB,BACKTEST,Entry,Buy,1,12410.25,12410.75,0.50,12400.75,12530.75,,,,,,,
2020-12-01 10:26:00,IB,BACKTEST,Exit,Buy,1,12410.25,12410.75,0.50,12400.75,12530.75,SL,12400.75,-20.00,-20.00,0,-20.00,-20.00
2020-12-02 10:30:00,IB,BACKTEST,Entry,Buy,1,12417.25,12417.75,0.50,12407.75,12537.75,,,,,,,
2020-12-02 10:37:00,IB,BACKTEST,Exit,Buy,1,12417.25,12417.75,0.50,12407.75,12537.75,SL,12407.75,-20.00,-20.00,0,-20.00,-40.00
2020-12-04 10:45:00,IB,BACKTEST,Entry,Buy,1,12511.75,12511.50,0.25,12501.50,12631.50,,,,,,,
2020-12-04 10:55:00,IB,BACKTEST,Exit,Buy,1,12511.75,12511.50,0.25,12501.50,12631.50,SL,12501.50,-20.00,-20.00,0,-20.00,-60.00
2020-12-07 10:15:00,IB,BACKTEST,Entry,Buy,1,12594.00,12594.25,0.25,12584.25,12714.25,,,,,,,
2020-12-07 10:18:00,IB,BACKTEST,Exit,Buy,1,12594.00,12594.25,0.25,12584.25,12714.25,SL,12584.25,-20.00,-20.00,0,-20.00,-80.00
2020-12-08 10:30:00,IB,BACKTEST,Entry,Sell,1,12520.00,12520.00,0.00,12530.00,12400.00,,,,,,,
2020-12-08 10:30:00,IB,BACKTEST,Exit,Sell,1,12520.00,12520.00,0.00,12530.00,12400.00,SL,12530.00,-20.00,-20.00,0,-20.00,-100.00
2020-12-11 11:45:00,IB,BACKTEST,Entry,Sell,1,12262.25,12262.00,0.25,12272.00,12142.00,,,,,,,
2020-12-11 11:48:00,IB,BACKTEST,Exit,Sell,1,12262.25,12262.00,0.25,12272.00,12142.00,SL,12272.00,-20.00,-20.00,0,-20.00,-120.00
2020-12-14 10:15:00,IB,BACKTEST,Entry,Buy,1,12525.25,12525.50,0.25,12515.50,12645.50,,,,,,,
2020-12-14 10:46:00,IB,BACKTEST,Exit,Buy,1,12525.25,12525.50,0.25,12515.50,12645.50,SL,12515.50,-20.00,-20.00,2,-20.00,-140.00
2020-12-21 10:15:00,IB,BACKTEST,Entry,Sell,1,12503.00,12502.50,0.50,12512.50,12382.50,,,,,,,
2020-12-21 10:16:00,IB,BACKTEST,Exit,Sell,1,12503.00,12502.50,0.50,12512.50,12382.50,SL,12512.50,-20.00,-20.00,0,-20.00,-160.00
2020-12-22 11:45:00,IB,BACKTEST,Entry,Sell,1,12608.75,12608.75,0.00,12618.75,12488.75,,,,,,,
2020-12-22 11:47:00,IB,BACKTEST,Exit,Sell,1,12608.75,12608.75,0.00,12618.75,12488.75,SL,12618.75,-20.00,-20.00,0,-20.00,-180.00
2020-12-23 13:45:00,IB,BACKTEST,Entry,Buy,1,12727.50,12727.50,0.00,12717.50,12847.50,,,,,,,
2020-12-23 14:04:00,IB,BACKTEST,Exit,Buy,1,12727.50,12727.50,0.00,12717.50,12847.50,SL,12717.50,-20.00,-20.00,1,-20.00,-200.00
2020-12-29 10:15:00,IB,BACKTEST,Entry,Sell,1,12814.75,12815.00,0.25,12825.00,12695.00,,,,,,,
2020-12-29 10:16:00,IB,BACKTEST,Exit,Sell,1,12814.75,12815.00,0.25,12825.00,12695.00,SL,12825.00,-20.00,-20.00,0,-20.00,-220.00
2020-12-30 10:15:00,IB,BACKTEST,Entry,Sell,1,12842.50,12842.50,0.00,12852.50,12722.50,,,,,,,
2020-12-30 10:17:00,IB,BACKTEST,Exit,Sell,1,12842.50,12842.50,0.00,12852.50,12722.50,SL,12852.50,-20.00,-20.00,0,-20.00,-240.00
2021-01-04 10:15:00,IB,BACKTEST,Entry,Sell,1,12857.25,12857.25,0.00,12867.25,12737.25,,,,,,,
2021-01-04 10:16:00,IB,BACKTEST,Exit,Sell,1,12857.25,12857.25,0.00,12867.25,12737.25,SL,12867.25,-20.00,-20.00,0,-20.00,-20.00
2021-01-08 10:30:00,IB,BACKTEST,Entry,Sell,1,12959.00,12959.25,0.25,12969.25,12839.25,,,,,,,
2021-01-08 10:30:00,IB,BACKTEST,Exit,Sell,1,12959.00,12959.25,0.25,12969.25,12839.25,SL,12969.25,-20.00,-20.00,0,-20.00,-40.00
2021-01-11 10:30:00,IB,BACKTEST,Entry,Buy,1,12989.50,12990.00,0.50,12980.00,13110.00,,,,,,,
2021-01-11 10:44:00,IB,BACKTEST,Exit,Buy,1,12989.50,12990.00,0.50,12980.00,13110.00,SL,12980.00,-20.00,-20.00,0,-20.00,-60.00
2021-01-13 10:45:00,IB,BACKTEST,Entry,Buy,1,12956.50,12956.25,0.25,12946.25,13076.25,,,,,,,
2021-01-13 12:25:00,IB,BACKTEST,Exit,Buy,1,12956.50,12956.25,0.25,12946.25,13076.25,SL,12946.25,-20.00,-20.00,6,-20.00,-80.00
2021-01-19 12:45:00,IB,BACKTEST,Entry,Buy,1,12943.00,12943.25,0.25,12933.25,13063.25,,,,,,,
2021-01-19 16:30:00,IB,BACKTEST,Exit,Buy,1,12943.00,12943.25,0.25,12933.25,13063.25,MaxHold,13020.50,154.50,154.50,15,154.50,74.50
2021-01-20 10:15:00,IB,BACKTEST,Entry,Buy,1,13230.00,13230.25,0.25,13220.25,13350.25,,,,,,,
2021-01-20 11:05:00,IB,BACKTEST,Exit,Buy,1,13230.00,13230.25,0.25,13220.25,13350.25,SL,13220.25,-20.00,-20.00,3,-20.00,54.50
2021-01-21 10:15:00,IB,BACKTEST,Entry,Buy,1,13364.75,13364.50,0.25,13354.50,13484.50,,,,,,,
2021-01-21 11:38:00,IB,BACKTEST,Exit,Buy,1,13364.75,13364.50,0.25,13354.50,13484.50,SL,13354.50,-20.00,-20.00,5,-20.00,34.50
2021-01-22 15:45:00,IB,BACKTEST,Entry,Buy,1,13395.00,13395.00,0.00,13385.00,13515.00,,,,,,,
2021-01-22 15:48:00,IB,BACKTEST,Exit,Buy,1,13395.00,13395.00,0.00,13385.00,13515.00,SL,13385.00,-20.00,-20.00,0,-20.00,14.50
2021-01-25 10:45:00,IB,BACKTEST,Entry,Sell,1,13495.50,13495.50,0.00,13505.50,13375.50,,,,,,,
2021-01-25 10:58:00,IB,BACKTEST,Exit,Sell,1,13495.50,13495.50,0.00,13505.50,13375.50,TP,13375.50,240.00,240.00,0,240.00,254.50
2021-02-02 11:30:00,IB,BACKTEST,Entry,Buy,1,13428.50,13428.00,0.50,13418.00,13548.00,,,,,,,
2021-02-02 11:31:00,IB,BACKTEST,Exit,Buy,1,13428.50,13428.00,0.50,13418.00,13548.00,SL,13418.00,-20.00,-20.00,0,-20.00,-20.00
2021-02-04 13:15:00,IB,BACKTEST,Entry,Buy,1,13497.00,13497.00,0.00,13487.00,13617.00,,,,,,,
2021-02-05 09:45:00,IB,BACKTEST,Exit,Buy,1,13497.00,13497.00,0.00,13487.00,13617.00,MaxHold,13539.00,84.00,84.00,15,84.00,64.00
2021-02-05 12:30:00,IB,BACKTEST,Entry,Buy,1,13600.25,13600.50,0.25,13590.50,13720.50,,,,,,,
2021-02-05 13:55:00,IB,BACKTEST,Exit,Buy,1,13600.25,13600.50,0.25,13590.50,13720.50,SL,13590.50,-20.00,-20.00,5,64.00,44.00
2021-02-09 10:15:00,IB,BACKTEST,Entry,Buy,1,13723.00,13722.75,0.25,13712.75,13842.75,,,,,,,
2021-02-09 10:27:00,IB,BACKTEST,Exit,Buy,1,13723.00,13722.75,0.25,13712.75,13842.75,SL,13712.75,-20.00,-20.00,0,-20.00,24.00
2021-02-12 10:15:00,IB,BACKTEST,Entry,Buy,1,13707.00,13707.00,0.00,13697.00,13827.00,,,,,,,
2021-02-12 10:17:00,IB,BACKTEST,Exit,Buy,1,13707.00,13707.00,0.00,13697.00,13827.00,SL,13697.00,-20.00,-20.00,0,-20.00,4.00
2021-02-16 11:30:00,IB,BACKTEST,Entry,Sell,1,13784.25,13784.00,0.25,13794.00,13664.00,,,,,,,
2021-02-16 11:34:00,IB,BACKTEST,Exit,Sell,1,13784.25,13784.00,0.25,13794.00,13664.00,SL,13794.00,-20.00,-20.00,0,-20.00,-16.00
2021-02-17 10:30:00,IB,BACKTEST,Entry,Sell,1,13603.25,13603.00,0.25,13613.00,13483.00,,,,,,,
2021-02-17 10:35:00,IB,BACKTEST,Exit,Sell,1,13603.25,13603.00,0.25,13613.00,13483.00,SL,13613.00,-20.00,-20.00,0,-20.00,-36.00
2021-02-18 10:15:00,IB,BACKTEST,Entry,Sell,1,13520.25,13520.25,0.00,13530.25,13400.25,,,,,,,
