account,contracts,date,trade_count,wins,losses,gross_pnl,net_pnl,avg_win,avg_loss,win_rate,max_single_loss,max_single_win,killswitch_triggered,day_result
25K,6,2024-04-30,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-05-01,6,2,4,324.0,187.92,151.32,-28.68,33.33,-28.68,151.32,0,WIN
25K,6,2024-05-02,5,1,4,570.0,456.6,571.32,-28.68,20.0,-28.68,571.32,0,WIN
25K,6,2024-05-03,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-05-06,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-05-07,4,1,3,696.0,605.28,691.32,-28.68,25.0,-28.68,691.32,0,WIN
25K,6,2024-05-08,6,3,3,1104.0,967.92,351.32,-28.68,50.0,-28.68,571.32,0,WIN
25K,6,2024-05-09,6,3,3,864.0,727.92,271.32,-28.68,50.0,-28.68,331.32,0,WIN
25K,6,2024-05-10,5,1,4,570.0,456.6,571.32,-28.68,20.0,-28.68,571.32,0,WIN
25K,6,2024-05-13,4,1,3,261.0,170.28,256.32,-28.68,25.0,-28.68,256.32,0,WIN
25K,6,2024-05-14,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-05-15,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-05-16,4,1,3,453.0,362.28,448.32,-28.68,25.0,-28.68,448.32,0,WIN
25K,6,2024-05-17,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-05-20,4,1,3,1176.0,1085.28,1171.32,-28.68,25.0,-28.68,1171.32,0,WIN
25K,6,2024-05-21,5,1,4,150.0,36.6,151.32,-28.68,20.0,-28.68,151.32,0,WIN
25K,6,2024-05-22,4,1,3,156.0,65.28,151.32,-28.68,25.0,-28.68,151.32,0,WIN
25K,6,2024-05-23,5,2,3,2370.0,2256.6,1171.32,-28.68,40.0,-28.68,1171.32,0,WIN
25K,6,2024-05-24,5,2,3,780.0,666.6,376.32,-28.68,40.0,-28.68,601.32,0,WIN
25K,6,2024-05-27,3,1,2,1182.0,1113.96,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN
25K,6,2024-05-28,5,1,4,150.0,36.6,151.32,-28.68,20.0,-28.68,151.32,0,WIN
25K,6,2024-05-29,6,4,2,1086.0,949.92,251.82,-28.68,66.67,-28.68,373.32,0,WIN
25K,6,2024-05-30,6,2,4,504.0,367.92,241.32,-28.68,33.33,-28.68,331.32,0,WIN
25K,6,2024-05-31,6,1,5,324.0,187.92,331.32,-28.68,16.67,-28.68,331.32,0,WIN
25K,6,2024-06-03,4,1,3,156.0,65.28,151.32,-28.68,25.0,-28.68,151.32,0,WIN
25K,6,2024-06-04,6,2,4,1344.0,1207.92,661.32,-28.68,33.33,-28.68,1171.32,0,WIN
25K,6,2024-06-05,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-06-06,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-06-07,6,3,3,1278.0,1141.92,409.32,-28.68,50.0,-28.68,745.32,0,WIN
25K,6,2024-06-10,5,2,3,564.0,450.6,268.32,-28.68,40.0,-28.68,331.32,0,WIN
25K,6,2024-06-11,5,1,4,168.0,54.6,169.32,-28.68,20.0,-28.68,169.32,0,WIN
25K,6,2024-06-12,6,3,3,1665.0,1528.92,538.32,-28.68,50.0,-28.68,1171.32,0,WIN
25K,6,2024-06-13,4,1,3,156.0,65.28,151.32,-28.68,25.0,-28.68,151.32,0,WIN
25K,6,2024-06-14,5,1,4,330.0,216.6,331.32,-28.68,20.0,-28.68,331.32,0,WIN
25K,6,2024-06-17,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-06-18,5,1,4,444.0,330.6,445.32,-28.68,20.0,-28.68,445.32,0,WIN
25K,6,2024-06-19,2,1,1,24.0,-21.36,7.32,-28.68,50.0,-28.68,7.32,0,LOSS
25K,6,2024-06-20,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-06-24,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-06-25,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-06-26,6,2,4,924.0,787.92,451.32,-28.68,33.33,-28.68,571.32,0,WIN
25K,6,2024-06-27,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-06-28,6,3,3,684.0,547.92,211.32,-28.68,50.0,-28.68,331.32,0,WIN
25K,6,2024-07-01,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-07-02,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-07-03,2,0,2,-12.0,-57.36,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-07-04,2,1,1,342.0,296.64,325.32,-28.68,50.0,-28.68,325.32,0,WIN
25K,6,2024-07-05,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-07-08,5,1,4,150.0,36.6,151.32,-28.68,20.0,-28.68,151.32,0,WIN
25K,6,2024-07-09,5,1,4,150.0,36.6,151.32,-28.68,20.0,-28.68,151.32,0,WIN
25K,6,2024-07-10,5,1,4,570.0,456.6,571.32,-28.68,20.0,-28.68,571.32,0,WIN
25K,6,2024-07-11,5,1,4,1170.0,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN
25K,6,2024-07-12,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-07-15,7,3,4,1878.0,1719.24,611.32,-28.68,42.86,-28.68,1171.32,0,WIN
25K,6,2024-07-16,3,0,3,-18.0,-86.04,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-07-17,7,4,3,858.0,699.24,196.32,-28.68,57.14,-28.68,331.32,0,WIN
25K,6,2024-07-18,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-07-19,5,1,4,1170.0,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN
25K,6,2024-07-22,5,1,4,150.0,36.6,151.32,-28.68,20.0,-28.68,151.32,0,WIN
25K,6,2024-07-23,5,2,3,690.0,576.6,331.32,-28.68,40.0,-28.68,331.32,0,WIN
25K,6,2024-07-24,6,3,3,1104.0,967.92,351.32,-28.68,50.0,-28.68,571.32,0,WIN
25K,6,2024-07-25,6,2,4,1344.0,1207.92,661.32,-28.68,33.33,-28.68,1171.32,0,WIN
25K,6,2024-07-26,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-07-29,5,1,4,1170.0,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN
25K,6,2024-07-30,5,2,3,750.0,636.6,361.32,-28.68,40.0,-28.68,571.32,0,WIN
25K,6,2024-07-31,6,2,4,924.0,787.92,451.32,-28.68,33.33,-28.68,571.32,0,WIN
25K,6,2024-08-01,6,2,4,1764.0,1627.92,871.32,-28.68,33.33,-28.68,1171.32,0,WIN
25K,6,2024-08-02,5,2,3,930.0,816.6,451.32,-28.68,40.0,-28.68,571.32,0,WIN
25K,6,2024-08-05,10,8,2,5220.0,4993.2,631.32,-28.68,80.0,-28.68,1171.32,0,WIN
25K,6,2024-08-06,7,3,4,2538.0,2379.24,831.32,-28.68,42.86,-28.68,1171.32,0,WIN
25K,6,2024-08-07,6,2,4,1344.0,1207.92,661.32,-28.68,33.33,-28.68,1171.32,0,WIN
25K,6,2024-08-08,5,1,4,570.0,456.6,571.32,-28.68,20.0,-28.68,571.32,0,WIN
25K,6,2024-08-09,6,3,3,2964.0,2827.92,971.32,-28.68,50.0,-28.68,1171.32,0,WIN
25K,6,2024-08-12,6,3,3,1524.0,1387.92,491.32,-28.68,50.0,-28.68,571.32,0,WIN
25K,6,2024-08-13,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-08-14,5,1,4,330.0,216.6,331.32,-28.68,20.0,-28.68,331.32,0,WIN
25K,6,2024-08-15,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-08-16,6,2,4,504.0,367.92,241.32,-28.68,33.33,-28.68,331.32,0,WIN
25K,6,2024-08-19,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-08-20,4,1,3,1176.0,1085.28,1171.32,-28.68,25.0,-28.68,1171.32,0,WIN
25K,6,2024-08-21,5,1,4,330.0,216.6,331.32,-28.68,20.0,-28.68,331.32,0,WIN
25K,6,2024-08-22,7,4,3,2718.0,2559.24,661.32,-28.68,57.14,-28.68,1171.32,0,WIN
25K,6,2024-08-23,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-08-26,6,2,4,1344.0,1207.92,661.32,-28.68,33.33,-28.68,1171.32,0,WIN
25K,6,2024-08-27,5,2,3,1770.0,1656.6,871.32,-28.68,40.0,-28.68,1171.32,0,WIN
25K,6,2024-08-28,6,2,4,324.0,187.92,151.32,-28.68,33.33,-28.68,151.32,0,WIN
25K,6,2024-08-29,5,1,4,1170.0,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN
25K,6,2024-08-30,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-09-02,2,1,1,111.0,65.64,94.32,-28.68,50.0,-28.68,94.32,0,WIN
25K,6,2024-09-03,6,1,5,324.0,187.92,331.32,-28.68,16.67,-28.68,331.32,0,WIN
25K,6,2024-09-04,5,2,3,1170.0,1056.6,571.32,-28.68,40.0,-28.68,571.32,0,WIN
25K,6,2024-09-05,6,2,4,744.0,607.92,361.32,-28.68,33.33,-28.68,571.32,0,WIN
25K,6,2024-09-06,5,1,4,150.0,36.6,151.32,-28.68,20.0,-28.68,151.32,0,WIN
25K,6,2024-09-09,6,2,4,2364.0,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN
25K,6,2024-09-10,7,3,4,1938.0,1779.24,631.32,-28.68,42.86,-28.68,1171.32,0,WIN
25K,6,2024-09-11,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-09-12,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-09-13,5,1,4,570.0,456.6,571.32,-28.68,20.0,-28.68,571.32,0,WIN
25K,6,2024-09-16,5,1,4,570.0,456.6,571.32,-28.68,20.0,-28.68,571.32,0,WIN
25K,6,2024-09-17,5,1,4,330.0,216.6,331.32,-28.68,20.0,-28.68,331.32,0,WIN
25K,6,2024-09-18,5,3,2,2970.0,2856.6,971.32,-28.68,60.0,-28.68,1171.32,0,WIN
25K,6,2024-09-19,5,1,4,1170.0,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN
25K,6,2024-09-23,5,1,4,570.0,456.6,571.32,-28.68,20.0,-28.68,571.32,0,WIN
25K,6,2024-09-24,5,2,3,1623.0,1509.6,797.82,-28.68,40.0,-28.68,1171.32,0,WIN
25K,6,2024-09-25,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-09-26,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-09-27,7,4,3,1698.0,1539.24,406.32,-28.68,57.14,-28.68,1171.32,0,WIN
25K,6,2024-09-30,6,2,4,1344.0,1207.92,661.32,-28.68,33.33,-28.68,1171.32,0,WIN
25K,6,2024-10-01,6,4,2,2304.0,2167.92,556.32,-28.68,66.67,-28.68,1171.32,0,WIN
25K,6,2024-10-02,5,2,3,1530.0,1416.6,751.32,-28.68,40.0,-28.68,1171.32,0,WIN
25K,6,2024-10-03,7,4,3,1638.0,1479.24,391.32,-28.68,57.14,-28.68,571.32,0,WIN
25K,6,2024-10-04,5,3,2,2271.0,2157.6,738.32,-28.68,60.0,-28.68,1171.32,0,WIN
25K,6,2024-10-07,4,2,2,1356.0,1265.28,661.32,-28.68,50.0,-28.68,1171.32,0,WIN
25K,6,2024-10-08,5,1,4,402.0,288.6,403.32,-28.68,20.0,-28.68,403.32,0,WIN
25K,6,2024-10-09,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-10-10,6,3,3,684.0,547.92,211.32,-28.68,50.0,-28.68,331.32,0,WIN
25K,6,2024-10-11,5,2,3,909.0,795.6,440.82,-28.68,40.0,-28.68,571.32,0,WIN
25K,6,2024-10-14,5,1,4,150.0,36.6,151.32,-28.68,20.0,-28.68,151.32,0,WIN
25K,6,2024-10-15,5,1,4,330.0,216.6,331.32,-28.68,20.0,-28.68,331.32,0,WIN
25K,6,2024-10-16,6,3,3,1179.0,1042.92,376.32,-28.68,50.0,-28.68,646.32,0,WIN
25K,6,2024-10-17,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-10-18,5,1,4,195.0,81.6,196.32,-28.68,20.0,-28.68,196.32,0,WIN
25K,6,2024-10-21,6,3,3,1704.0,1567.92,551.32,-28.68,50.0,-28.68,1171.32,0,WIN
25K,6,2024-10-22,5,2,3,510.0,396.6,241.32,-28.68,40.0,-28.68,331.32,0,WIN
25K,6,2024-10-23,5,1,4,570.0,456.6,571.32,-28.68,20.0,-28.68,571.32,0,WIN
25K,6,2024-10-24,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-10-25,5,1,4,1170.0,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN
25K,6,2024-10-28,5,1,4,150.0,36.6,151.32,-28.68,20.0,-28.68,151.32,0,WIN
25K,6,2024-10-29,6,2,4,1524.0,1387.92,751.32,-28.68,33.33,-28.68,1171.32,0,WIN
25K,6,2024-10-30,5,2,3,1530.0,1416.6,751.32,-28.68,40.0,-28.68,1171.32,0,WIN
25K,6,2024-10-31,5,1,4,150.0,36.6,151.32,-28.68,20.0,-28.68,151.32,0,WIN
25K,6,2024-11-01,5,1,4,150.0,36.6,151.32,-28.68,20.0,-28.68,151.32,0,WIN
25K,6,2024-11-04,5,2,3,750.0,636.6,361.32,-28.68,40.0,-28.68,571.32,0,WIN
25K,6,2024-11-05,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-11-06,5,1,4,1170.0,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN
25K,6,2024-11-07,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-11-08,6,3,3,924.0,787.92,291.32,-28.68,50.0,-28.68,571.32,0,WIN
25K,6,2024-11-11,4,1,3,552.0,461.28,547.32,-28.68,25.0,-28.68,547.32,0,WIN
25K,6,2024-11-12,5,2,3,1905.0,1791.6,938.82,-28.68,40.0,-28.68,1171.32,0,WIN
25K,6,2024-11-13,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-11-14,6,3,3,684.0,547.92,211.32,-28.68,50.0,-28.68,331.32,0,WIN
25K,6,2024-11-15,6,1,5,144.0,7.92,151.32,-28.68,16.67,-28.68,151.32,0,WIN
25K,6,2024-11-18,6,2,4,324.0,187.92,151.32,-28.68,33.33,-28.68,151.32,0,WIN
25K,6,2024-11-19,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-11-20,6,3,3,2724.0,2587.92,891.32,-28.68,50.0,-28.68,1171.32,0,WIN
25K,6,2024-11-21,5,2,3,1509.0,1395.6,740.82,-28.68,40.0,-28.68,1171.32,0,WIN
25K,6,2024-11-22,5,1,4,150.0,36.6,151.32,-28.68,20.0,-28.68,151.32,0,WIN
25K,6,2024-11-25,4,2,2,1356.0,1265.28,661.32,-28.68,50.0,-28.68,1171.32,0,WIN
25K,6,2024-11-26,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-11-27,5,1,4,150.0,36.6,151.32,-28.68,20.0,-28.68,151.32,0,WIN
25K,6,2024-11-28,3,1,2,102.0,33.96,91.32,-28.68,33.33,-28.68,91.32,0,WIN
25K,6,2024-11-29,2,0,2,-12.0,-57.36,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-12-02,5,2,3,1152.0,1038.6,562.32,-28.68,40.0,-28.68,673.32,0,WIN
25K,6,2024-12-03,5,1,4,150.0,36.6,151.32,-28.68,20.0,-28.68,151.32,0,WIN
25K,6,2024-12-04,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-12-05,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-12-06,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-12-09,7,4,3,1503.0,1344.24,357.57,-28.68,57.14,-28.68,976.32,0,WIN
25K,6,2024-12-10,5,1,4,1170.0,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN
25K,6,2024-12-11,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-12-12,5,1,4,540.0,426.6,541.32,-28.68,20.0,-28.68,541.32,0,WIN
25K,6,2024-12-13,6,3,3,1704.0,1567.92,551.32,-28.68,50.0,-28.68,1171.32,0,WIN
25K,6,2024-12-16,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-12-17,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-12-18,5,2,3,330.0,216.6,151.32,-28.68,40.0,-28.68,151.32,0,WIN
25K,6,2024-12-19,6,4,2,3924.0,3787.92,961.32,-28.68,66.67,-28.68,1171.32,0,WIN
25K,6,2024-12-23,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2024-12-24,3,1,2,1182.0,1113.96,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN
25K,6,2024-12-26,6,2,4,324.0,187.92,151.32,-28.68,33.33,-28.68,151.32,0,WIN
25K,6,2024-12-27,5,2,3,1530.0,1416.6,751.32,-28.68,40.0,-28.68,1171.32,0,WIN
25K,6,2024-12-30,5,1,4,150.0,36.6,151.32,-28.68,20.0,-28.68,151.32,0,WIN
25K,6,2024-12-31,7,5,2,2418.0,2259.24,463.32,-28.68,71.43,-28.68,1171.32,0,WIN
25K,6,2025-01-02,7,4,3,3738.0,3579.24,916.32,-28.68,57.14,-28.68,1171.32,0,WIN
25K,6,2025-01-03,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2025-01-06,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2025-01-07,4,1,3,1176.0,1085.28,1171.32,-28.68,25.0,-28.68,1171.32,0,WIN
25K,6,2025-01-08,7,5,2,3078.0,2919.24,595.32,-28.68,71.43,-28.68,1171.32,0,WIN
25K,6,2025-01-10,5,1,4,150.0,36.6,151.32,-28.68,20.0,-28.68,151.32,0,WIN
25K,6,2025-01-13,7,4,3,2478.0,2319.24,601.32,-28.68,57.14,-28.68,1171.32,0,WIN
25K,6,2025-01-14,7,3,4,2958.0,2799.24,971.32,-28.68,42.86,-28.68,1171.32,0,WIN
25K,6,2025-01-15,5,1,4,1170.0,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN
25K,6,2025-01-16,7,5,2,4338.0,4179.24,847.32,-28.68,71.43,-28.68,1171.32,0,WIN
25K,6,2025-01-17,5,1,4,1170.0,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN
25K,6,2025-01-20,2,1,1,1188.0,1142.64,1171.32,-28.68,50.0,-28.68,1171.32,0,WIN
25K,6,2025-01-21,5,2,3,687.0,573.6,329.82,-28.68,40.0,-28.68,571.32,0,WIN
25K,6,2025-01-22,5,1,4,150.0,36.6,151.32,-28.68,20.0,-28.68,151.32,0,WIN
25K,6,2025-01-23,5,2,3,510.0,396.6,241.32,-28.68,40.0,-28.68,331.32,0,WIN
25K,6,2025-01-24,5,1,4,1170.0,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN
25K,6,2025-01-27,8,5,3,3252.0,3070.56,631.32,-28.68,62.5,-28.68,1171.32,0,WIN
25K,6,2025-01-28,6,2,4,1344.0,1207.92,661.32,-28.68,33.33,-28.68,1171.32,0,WIN
25K,6,2025-01-29,8,5,3,3432.0,3250.56,667.32,-28.68,62.5,-28.68,1171.32,0,WIN
25K,6,2025-01-30,4,2,2,1776.0,1685.28,871.32,-28.68,50.0,-28.68,1171.32,0,WIN
25K,6,2025-01-31,5,1,4,432.0,318.6,433.32,-28.68,20.0,-28.68,433.32,0,WIN
25K,6,2025-02-03,4,1,3,336.0,245.28,331.32,-28.68,25.0,-28.68,331.32,0,WIN
25K,6,2025-02-04,4,2,2,1536.0,1445.28,751.32,-28.68,50.0,-28.68,1171.32,0,WIN
25K,6,2025-02-05,7,3,4,918.0,759.24,291.32,-28.68,42.86,-28.68,571.32,0,WIN
25K,6,2025-02-06,5,1,4,1170.0,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN
25K,6,2025-02-07,5,2,3,1530.0,1416.6,751.32,-28.68,40.0,-28.68,1171.32,0,WIN
25K,6,2025-02-10,4,1,3,396.0,305.28,391.32,-28.68,25.0,-28.68,391.32,0,WIN
25K,6,2025-02-11,4,1,3,390.0,299.28,385.32,-28.68,25.0,-28.68,385.32,0,WIN
25K,6,2025-02-12,6,1,5,324.0,187.92,331.32,-28.68,16.67,-28.68,331.32,0,WIN
25K,6,2025-02-13,4,1,3,720.0,629.28,715.32,-28.68,25.0,-28.68,715.32,0,WIN
25K,6,2025-02-14,5,2,3,1083.0,969.6,527.82,-28.68,40.0,-28.68,571.32,0,WIN
25K,6,2025-02-17,2,1,1,123.0,77.64,106.32,-28.68,50.0,-28.68,106.32,0,WIN
25K,6,2025-02-18,5,2,3,1692.0,1578.6,832.32,-28.68,40.0,-28.68,1171.32,0,WIN
25K,6,2025-02-19,5,1,4,330.0,216.6,331.32,-28.68,20.0,-28.68,331.32,0,WIN
25K,6,2025-02-20,5,1,4,330.0,216.6,331.32,-28.68,20.0,-28.68,331.32,0,WIN
25K,6,2025-02-21,5,1,4,150.0,36.6,151.32,-28.68,20.0,-28.68,151.32,0,WIN
25K,6,2025-02-24,6,1,5,1164.0,1027.92,1171.32,-28.68,16.67,-28.68,1171.32,0,WIN
25K,6,2025-02-25,6,3,3,2124.0,1987.92,691.32,-28.68,50.0,-28.68,1171.32,0,WIN
25K,6,2025-02-26,6,2,4,924.0,787.92,451.32,-28.68,33.33,-28.68,571.32,0,WIN
25K,6,2025-02-27,7,5,2,2298.0,2139.24,439.32,-28.68,71.43,-28.68,571.32,0,WIN
25K,6,2025-02-28,6,2,4,1164.0,1027.92,571.32,-28.68,33.33,-28.68,571.32,0,WIN
25K,6,2025-03-03,6,3,3,2364.0,2227.92,771.32,-28.68,50.0,-28.68,1171.32,0,WIN
25K,6,2025-03-04,5,1,4,330.0,216.6,331.32,-28.68,20.0,-28.68,331.32,0,WIN
25K,6,2025-03-05,7,3,4,2118.0,1959.24,691.32,-28.68,42.86,-28.68,1171.32,0,WIN
25K,6,2025-03-06,7,4,3,1938.0,1779.24,466.32,-28.68,57.14,-28.68,571.32,0,WIN
25K,6,2025-03-07,6,3,3,2124.0,1987.92,691.32,-28.68,50.0,-28.68,1171.32,0,WIN
25K,6,2025-03-10,6,1,5,564.0,427.92,571.32,-28.68,16.67,-28.68,571.32,0,WIN
25K,6,2025-03-11,6,2,4,1344.0,1207.92,661.32,-28.68,33.33,-28.68,1171.32,0,WIN
25K,6,2025-03-12,6,1,5,1164.0,1027.92,1171.32,-28.68,16.67,-28.68,1171.32,0,WIN
25K,6,2025-03-13,6,1,5,564.0,427.92,571.32,-28.68,16.67,-28.68,571.32,0,WIN
25K,6,2025-03-14,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2025-03-17,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2025-03-18,5,2,3,930.0,816.6,451.32,-28.68,40.0,-28.68,571.32,0,WIN
25K,6,2025-03-19,6,3,3,1944.0,1807.92,631.32,-28.68,50.0,-28.68,1171.32,0,WIN
25K,6,2025-03-20,8,5,3,2052.0,1870.56,391.32,-28.68,62.5,-28.68,571.32,0,WIN
25K,6,2025-03-24,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2025-03-25,4,2,2,828.0,737.28,397.32,-28.68,50.0,-28.68,436.32,0,WIN
25K,6,2025-03-26,5,1,4,1170.0,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN
25K,6,2025-03-27,8,5,3,2232.0,2050.56,427.32,-28.68,62.5,-28.68,571.32,0,WIN
25K,6,2025-03-28,5,0,5,-30.0,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2025-03-31,6,1,5,1164.0,1027.92,1171.32,-28.68,16.67,-28.68,1171.32,0,WIN
25K,6,2025-04-01,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2025-04-02,6,2,4,1164.0,1027.92,571.32,-28.68,33.33,-28.68,571.32,0,WIN
25K,6,2025-04-03,7,4,3,2538.0,2379.24,616.32,-28.68,57.14,-28.68,1171.32,0,WIN
25K,6,2025-04-04,7,3,4,2118.0,1959.24,691.32,-28.68,42.86,-28.68,1171.32,0,WIN
25K,6,2025-04-07,8,6,2,6552.0,6370.56,1071.32,-28.68,75.0,-28.68,1171.32,0,WIN
25K,6,2025-04-08,5,2,3,1170.0,1056.6,571.32,-28.68,40.0,-28.68,571.32,0,WIN
25K,6,2025-04-09,4,0,4,-24.0,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS
25K,6,2025-04-10,6,3,3,2964.0,2827.92,971.32,-28.68,50.0,-28.68,1171.32,0,WIN
25K,6,2025-04-11,5,1,4,570.0,456.6,571.32,-28.68,20.0,-28.68,571.32,0,WIN
