date,trade_num,entry_time,exit_time,direction,contracts,entry_px,exit_px,net_pnl,reason
2023-01-03,2,2023-01-03 10:15:00-05:00,2023-01-03 10:30:00-05:00,LONG,5,10956.75,10956.25,-23.9,break_even
2023-01-03,3,2023-01-03 11:45:00-05:00,2023-01-03 12:00:00-05:00,LONG,5,10877.75,10877.25,-23.9,break_even
2023-01-03,4,2023-01-03 13:15:00-05:00,2023-01-03 13:45:00-05:00,LONG,5,10862.75,10892.25,276.1,stop_loss
2023-01-03,5,2023-01-03 14:00:00-05:00,2023-01-03 14:15:00-05:00,SHORT,5,10914.5,10915.0,-23.9,break_even
2023-01-03,6,2023-01-03 15:30:00-05:00,2023-01-03 15:45:00-05:00,SHORT,5,10943.0,10943.5,-23.9,break_even
2023-01-04,1,2023-01-04 09:45:00-05:00,2023-01-04 10:00:00-05:00,SHORT,5,10970.25,10970.75,-23.9,break_even
2023-01-04,2,2023-01-04 11:15:00-05:00,2023-01-04 11:30:00-05:00,SHORT,5,10978.25,10978.75,-23.9,break_even
2023-01-04,3,2023-01-04 12:45:00-05:00,2023-01-04 14:00:00-05:00,SHORT,5,11055.0,11055.5,-23.9,break_even
2023-01-04,4,2023-01-04 14:15:00-05:00,2023-01-04 14:30:00-05:00,LONG,5,10983.5,10983.0,-23.9,break_even
2023-01-04,5,2023-01-04 15:45:00-05:00,2023-01-05 09:30:00-05:00,LONG,5,10915.25,10964.75,476.1,stop_loss
2023-01-05,1,2023-01-05 09:45:00-05:00,2023-01-05 10:00:00-05:00,LONG,5,10844.25,10893.75,476.1,stop_loss
2023-01-05,2,2023-01-05 10:15:00-05:00,2023-01-05 10:30:00-05:00,LONG,5,10889.25,10888.75,-23.9,break_even
2023-01-05,3,2023-01-05 12:45:00-05:00,2023-01-05 13:00:00-05:00,LONG,5,10846.25,10845.75,-23.9,break_even
2023-01-05,4,2023-01-05 14:45:00-05:00,2023-01-05 16:00:00-05:00,SHORT,5,10887.5,10824.25,613.6,max_hold
2023-01-05,5,2023-01-05 16:15:00-05:00,2023-01-06 09:30:00-05:00,LONG,5,10823.75,10873.25,476.1,stop_loss
2023-01-06,1,2023-01-06 09:45:00-05:00,2023-01-06 10:00:00-05:00,LONG,5,10787.0,10836.5,476.1,stop_loss
2023-01-06,2,2023-01-06 10:15:00-05:00,2023-01-06 10:30:00-05:00,SHORT,5,10891.5,10892.0,-23.9,break_even
2023-01-06,3,2023-01-06 11:45:00-05:00,2023-01-06 12:00:00-05:00,SHORT,5,10990.75,10991.25,-23.9,break_even
2023-01-06,4,2023-01-06 13:15:00-05:00,2023-01-06 13:30:00-05:00,SHORT,5,11030.75,11031.25,-23.9,break_even
2023-01-06,5,2023-01-06 14:45:00-05:00,2023-01-06 15:00:00-05:00,SHORT,5,11122.25,11122.75,-23.9,break_even
2023-01-06,6,2023-01-06 16:15:00-05:00,2023-01-06 16:30:00-05:00,LONG,5,11103.5,11103.0,-23.9,break_even
2023-01-09,1,2023-01-09 09:45:00-05:00,2023-01-09 10:00:00-05:00,SHORT,5,11241.75,11242.25,-23.9,break_even
2023-01-09,2,2023-01-09 11:15:00-05:00,2023-01-09 11:30:00-05:00,SHORT,5,11376.25,11376.75,-23.9,break_even
2023-01-09,3,2023-01-09 12:45:00-05:00,2023-01-09 13:00:00-05:00,LONG,5,11332.75,11347.25,126.1,stop_loss
2023-01-09,4,2023-01-09 13:45:00-05:00,2023-01-09 14:00:00-05:00,LONG,5,11289.5,11289.0,-23.9,break_even
2023-01-09,5,2023-01-09 15:15:00-05:00,2023-01-09 15:30:00-05:00,LONG,5,11207.0,11206.5,-23.9,break_even
2023-01-10,1,2023-01-10 09:45:00-05:00,2023-01-10 10:00:00-05:00,LONG,5,11194.0,11223.5,276.1,stop_loss
2023-01-10,2,2023-01-10 10:15:00-05:00,2023-01-10 10:30:00-05:00,SHORT,5,11255.75,11156.25,976.1,take_profit
2023-01-10,3,2023-01-10 10:45:00-05:00,2023-01-10 11:30:00-05:00,LONG,5,11131.25,11180.75,476.1,stop_loss
2023-01-10,4,2023-01-10 12:45:00-05:00,2023-01-10 13:00:00-05:00,SHORT,5,11215.75,11216.25,-23.9,break_even
2023-01-10,5,2023-01-10 14:15:00-05:00,2023-01-10 14:30:00-05:00,SHORT,5,11257.25,11257.75,-23.9,break_even
2023-01-10,6,2023-01-10 16:00:00-05:00,2023-01-11 09:30:00-05:00,SHORT,5,11285.5,11286.0,-23.9,break_even
2023-01-11,1,2023-01-11 10:15:00-05:00,2023-01-11 10:30:00-05:00,SHORT,5,11354.25,11354.75,-23.9,break_even
2023-01-11,2,2023-01-11 11:45:00-05:00,2023-01-11 12:00:00-05:00,SHORT,5,11374.25,11374.75,-23.9,break_even
2023-01-11,3,2023-01-11 13:15:00-05:00,2023-01-11 14:30:00-05:00,SHORT,5,11430.25,11430.75,-23.9,break_even
2023-01-11,4,2023-01-11 14:45:00-05:00,2023-01-11 15:00:00-05:00,SHORT,5,11428.75,11429.25,-23.9,break_even
2023-01-11,5,2023-01-11 16:15:00-05:00,2023-01-11 16:30:00-05:00,SHORT,5,11469.5,11470.0,-23.9,break_even
2023-01-12,1,2023-01-12 09:45:00-05:00,2023-01-12 10:00:00-05:00,LONG,5,11357.75,11407.25,476.1,stop_loss
2023-01-12,2,2023-01-12 10:15:00-05:00,2023-01-12 10:30:00-05:00,SHORT,5,11478.75,11479.25,-23.9,break_even
2023-01-12,3,2023-01-12 11:45:00-05:00,2023-01-12 12:00:00-05:00,SHORT,5,11476.0,11476.5,-23.9,break_even
2023-01-12,4,2023-01-12 13:15:00-05:00,2023-01-12 13:45:00-05:00,SHORT,5,11544.25,11544.75,-23.9,break_even
2023-01-12,5,2023-01-12 15:15:00-05:00,2023-01-12 15:45:00-05:00,LONG,5,11504.75,11519.25,126.1,stop_loss
2023-01-13,1,2023-01-13 09:45:00-05:00,2023-01-13 10:00:00-05:00,LONG,5,11434.75,11484.25,476.1,stop_loss
2023-01-13,2,2023-01-13 10:30:00-05:00,2023-01-13 10:45:00-05:00,SHORT,5,11518.0,11518.5,-23.9,break_even
2023-01-13,3,2023-01-13 12:15:00-05:00,2023-01-13 12:30:00-05:00,SHORT,5,11503.25,11503.75,-23.9,break_even
2023-01-13,4,2023-01-13 13:45:00-05:00,2023-01-13 14:00:00-05:00,SHORT,5,11560.25,11560.75,-23.9,break_even
2023-01-13,5,2023-01-13 15:15:00-05:00,2023-01-13 15:30:00-05:00,SHORT,5,11570.75,11571.25,-23.9,break_even
2023-01-16,1,2023-01-16 10:15:00-05:00,2023-01-16 11:15:00-05:00,LONG,5,11585.5,11585.0,-23.9,break_even
2023-01-16,2,2023-01-16 11:45:00-05:00,2023-01-16 12:00:00-05:00,LONG,5,11573.75,11573.25,-23.9,break_even
2023-01-17,1,2023-01-17 09:45:00-05:00,2023-01-17 10:00:00-05:00,SHORT,5,11578.75,11579.25,-23.9,break_even
2023-01-17,2,2023-01-17 11:15:00-05:00,2023-01-17 11:30:00-05:00,LONG,5,11565.0,11594.5,276.1,stop_loss
2023-01-17,3,2023-01-17 12:00:00-05:00,2023-01-17 12:30:00-05:00,SHORT,5,11617.25,11617.75,-23.9,break_even
2023-01-17,4,2023-01-17 13:30:00-05:00,2023-01-17 13:45:00-05:00,SHORT,5,11627.0,11627.5,-23.9,break_even
2023-01-17,5,2023-01-17 16:15:00-05:00,2023-01-17 16:30:00-05:00,LONG,5,11622.25,11621.75,-23.9,break_even
2023-01-18,1,2023-01-18 09:45:00-05:00,2023-01-18 10:00:00-05:00,SHORT,5,11687.75,11688.25,-23.9,break_even
2023-01-18,2,2023-01-18 11:15:00-05:00,2023-01-18 11:30:00-05:00,LONG,5,11592.5,11592.0,-23.9,break_even
2023-01-18,3,2023-01-18 12:45:00-05:00,2023-01-18 13:00:00-05:00,LONG,5,11528.0,11527.5,-23.9,break_even
2023-01-18,4,2023-01-18 14:30:00-05:00,2023-01-18 15:00:00-05:00,SHORT,5,11540.5,11541.0,-23.9,break_even
2023-01-18,5,2023-01-18 16:00:00-05:00,2023-01-18 16:15:00-05:00,LONG,5,11480.0,11479.5,-23.9,break_even
2023-01-19,1,2023-01-19 09:45:00-05:00,2023-01-19 10:00:00-05:00,LONG,5,11387.75,11387.25,-23.9,break_even
2023-01-19,2,2023-01-19 11:15:00-05:00,2023-01-19 11:30:00-05:00,LONG,5,11368.0,11367.5,-23.9,break_even
2023-01-19,3,2023-01-19 13:15:00-05:00,2023-01-19 13:30:00-05:00,SHORT,5,11369.75,11370.25,-23.9,break_even
2023-01-19,4,2023-01-19 14:45:00-05:00,2023-01-19 15:00:00-05:00,SHORT,5,11441.25,11441.75,-23.9,break_even
2023-01-19,5,2023-01-19 16:15:00-05:00,2023-01-20 09:30:00-05:00,LONG,5,11373.5,11403.0,276.1,stop_loss
2023-01-20,1,2023-01-20 09:45:00-05:00,2023-01-20 10:00:00-05:00,SHORT,5,11440.5,11441.0,-23.9,break_even
2023-01-20,2,2023-01-20 11:15:00-05:00,2023-01-20 11:30:00-05:00,SHORT,5,11510.5,11511.0,-23.9,break_even
2023-01-20,3,2023-01-20 12:45:00-05:00,2023-01-20 13:00:00-05:00,SHORT,5,11539.5,11540.0,-23.9,break_even
2023-01-20,4,2023-01-20 14:15:00-05:00,2023-01-20 14:30:00-05:00,SHORT,5,11602.0,11602.5,-23.9,break_even
2023-01-20,5,2023-01-20 15:45:00-05:00,2023-01-20 16:00:00-05:00,SHORT,5,11656.25,11656.75,-23.9,break_even
2023-01-23,1,2023-01-23 09:45:00-05:00,2023-01-23 10:00:00-05:00,SHORT,5,11737.0,11737.5,-23.9,break_even
2023-01-23,2,2023-01-23 11:15:00-05:00,2023-01-23 11:30:00-05:00,SHORT,5,11924.25,11924.75,-23.9,break_even
2023-01-23,3,2023-01-23 12:45:00-05:00,2023-01-23 13:00:00-05:00,SHORT,5,11928.0,11928.5,-23.9,break_even
2023-01-23,4,2023-01-23 14:30:00-05:00,2023-01-23 14:45:00-05:00,LONG,5,11930.75,11930.25,-23.9,break_even
2023-01-23,5,2023-01-23 16:00:00-05:00,2023-01-24 09:45:00-05:00,SHORT,5,11931.25,11931.75,-23.9,break_even
2023-01-24,1,2023-01-24 11:00:00-05:00,2023-01-24 11:15:00-05:00,SHORT,5,11931.25,11931.75,-23.9,break_even
2023-01-24,2,2023-01-24 12:45:00-05:00,2023-01-24 13:00:00-05:00,LONG,5,11894.75,11894.25,-23.9,break_even
2023-01-24,3,2023-01-24 14:15:00-05:00,2023-01-24 14:45:00-05:00,LONG,5,11901.25,11900.75,-23.9,break_even
2023-01-24,4,2023-01-24 15:45:00-05:00,2023-01-24 16:00:00-05:00,LONG,5,11871.25,11920.75,476.1,stop_loss
2023-01-24,5,2023-01-24 16:15:00-05:00,2023-01-24 16:30:00-05:00,SHORT,5,11969.0,11969.5,-23.9,break_even
2023-01-25,1,2023-01-25 09:45:00-05:00,2023-01-25 10:00:00-05:00,LONG,5,11686.0,11685.5,-23.9,break_even
2023-01-25,2,2023-01-25 11:45:00-05:00,2023-01-25 12:00:00-05:00,SHORT,5,11731.5,11732.0,-23.9,break_even
2023-01-25,3,2023-01-25 13:15:00-05:00,2023-01-25 13:30:00-05:00,SHORT,5,11788.5,11789.0,-23.9,break_even
2023-01-25,4,2023-01-25 14:45:00-05:00,2023-01-25 15:00:00-05:00,SHORT,5,11845.75,11846.25,-23.9,break_even
2023-01-26,1,2023-01-26 09:45:00-05:00,2023-01-26 10:15:00-05:00,SHORT,5,12013.0,12013.5,-23.9,break_even
2023-01-26,2,2023-01-26 12:15:00-05:00,2023-01-26 12:30:00-05:00,SHORT,5,12000.75,12001.25,-23.9,break_even
2023-01-26,3,2023-01-26 13:45:00-05:00,2023-01-26 14:00:00-05:00,SHORT,5,12029.25,12029.75,-23.9,break_even
2023-01-26,4,2023-01-26 15:15:00-05:00,2023-01-26 15:30:00-05:00,SHORT,5,12056.75,12057.25,-23.9,break_even
2023-01-27,1,2023-01-27 09:45:00-05:00,2023-01-27 10:00:00-05:00,SHORT,5,12093.75,12094.25,-23.9,break_even
2023-01-27,2,2023-01-27 11:30:00-05:00,2023-01-27 11:45:00-05:00,SHORT,5,12157.75,12158.25,-23.9,break_even
2023-01-27,3,2023-01-27 13:00:00-05:00,2023-01-27 13:15:00-05:00,SHORT,5,12224.0,12224.5,-23.9,break_even
2023-01-27,4,2023-01-27 14:30:00-05:00,2023-01-27 14:45:00-05:00,SHORT,5,12263.75,12264.25,-23.9,break_even
2023-01-27,5,2023-01-27 16:00:00-05:00,2023-01-27 16:15:00-05:00,LONG,5,12223.5,12223.0,-23.9,break_even
2023-01-30,1,2023-01-30 09:45:00-05:00,2023-01-30 10:00:00-05:00,LONG,5,12087.0,12116.5,276.1,stop_loss
2023-01-30,2,2023-01-30 10:15:00-05:00,2023-01-30 10:30:00-05:00,LONG,5,12109.5,12109.0,-23.9,break_even
2023-01-30,3,2023-01-30 11:45:00-05:00,2023-01-30 12:15:00-05:00,LONG,5,12047.25,12046.75,-23.9,break_even
2023-01-30,4,2023-01-30 13:15:00-05:00,2023-01-30 13:30:00-05:00,LONG,5,12026.5,12026.0,-23.9,break_even
2023-01-30,5,2023-01-30 14:45:00-05:00,2023-01-30 15:00:00-05:00,LONG,5,12002.25,12001.75,-23.9,break_even
2023-01-31,1,2023-01-31 09:45:00-05:00,2023-01-31 10:00:00-05:00,SHORT,5,12005.5,12006.0,-23.9,break_even
2023-01-31,2,2023-01-31 11:15:00-05:00,2023-01-31 11:30:00-05:00,SHORT,5,12069.5,12070.0,-23.9,break_even
2023-01-31,3,2023-01-31 12:45:00-05:00,2023-01-31 13:00:00-05:00,SHORT,5,12087.0,12087.5,-23.9,break_even
2023-01-31,4,2023-01-31 14:15:00-05:00,2023-01-31 14:30:00-05:00,SHORT,5,12097.5,12098.0,-23.9,break_even
2023-01-31,5,2023-01-31 16:00:00-05:00,2023-02-01 09:30:00-05:00,SHORT,5,12153.25,12153.75,-23.9,break_even
2023-02-01,1,2023-02-01 10:15:00-05:00,2023-02-01 10:30:00-05:00,SHORT,5,12146.5,12147.0,-23.9,break_even
2023-02-01,2,2023-02-01 11:45:00-05:00,2023-02-01 13:00:00-05:00,SHORT,5,12137.5,12131.75,38.6,max_hold
2023-02-01,3,2023-02-01 13:15:00-05:00,2023-02-01 13:30:00-05:00,SHORT,5,12130.5,12131.0,-23.9,break_even
2023-02-01,4,2023-02-01 14:45:00-05:00,2023-02-01 15:00:00-05:00,SHORT,5,12315.25,12315.75,-23.9,break_even
2023-02-01,5,2023-02-01 16:15:00-05:00,2023-02-01 16:30:00-05:00,SHORT,5,12498.0,12498.5,-23.9,break_even
2023-02-02,1,2023-02-02 09:45:00-05:00,2023-02-02 10:15:00-05:00,SHORT,5,12708.25,12708.75,-23.9,break_even
2023-02-02,2,2023-02-02 11:15:00-05:00,2023-02-02 11:30:00-05:00,SHORT,5,12814.0,12814.5,-23.9,break_even
2023-02-02,3,2023-02-02 12:45:00-05:00,2023-02-02 13:00:00-05:00,SHORT,5,12828.0,12828.5,-23.9,break_even
2023-02-02,4,2023-02-02 14:30:00-05:00,2023-02-02 14:45:00-05:00,LONG,5,12819.0,12818.5,-23.9,break_even
2023-02-02,5,2023-02-02 16:00:00-05:00,2023-02-02 16:15:00-05:00,SHORT,5,12854.25,12754.75,976.1,take_profit
2023-02-03,1,2023-02-03 09:45:00-05:00,2023-02-03 10:00:00-05:00,LONG,5,12681.25,12730.75,476.1,stop_loss
2023-02-03,2,2023-02-03 10:30:00-05:00,2023-02-03 10:45:00-05:00,SHORT,5,12776.25,12776.75,-23.9,break_even
2023-02-03,3,2023-02-03 12:00:00-05:00,2023-02-03 12:45:00-05:00,LONG,5,12776.75,12806.25,276.1,stop_loss
2023-02-03,4,2023-02-03 13:00:00-05:00,2023-02-03 13:15:00-05:00,LONG,5,12728.75,12728.25,-23.9,break_even
2023-02-03,5,2023-02-03 14:30:00-05:00,2023-02-03 14:45:00-05:00,LONG,5,12650.25,12649.75,-23.9,break_even
2023-02-03,6,2023-02-03 16:00:00-05:00,2023-02-03 16:15:00-05:00,LONG,5,12624.5,12624.0,-23.9,break_even
2023-02-06,1,2023-02-06 09:45:00-05:00,2023-02-06 10:00:00-05:00,LONG,5,12534.5,12564.0,276.1,stop_loss
2023-02-06,2,2023-02-06 10:15:00-05:00,2023-02-06 10:30:00-05:00,LONG,5,12550.75,12550.25,-23.9,break_even
2023-02-06,3,2023-02-06 12:30:00-05:00,2023-02-06 12:45:00-05:00,LONG,5,12535.0,12549.5,126.1,stop_loss
2023-02-06,4,2023-02-06 13:30:00-05:00,2023-02-06 13:45:00-05:00,LONG,5,12514.5,12514.0,-23.9,break_even
2023-02-06,5,2023-02-06 15:15:00-05:00,2023-02-06 15:30:00-05:00,LONG,5,12498.75,12498.25,-23.9,break_even
2023-02-07,1,2023-02-07 09:45:00-05:00,2023-02-07 10:30:00-05:00,SHORT,5,12531.75,12532.25,-23.9,break_even
2023-02-07,2,2023-02-07 11:15:00-05:00,2023-02-07 11:30:00-05:00,SHORT,5,12554.75,12555.25,-23.9,break_even
2023-02-07,3,2023-02-07 12:45:00-05:00,2023-02-07 13:00:00-05:00,SHORT,5,12610.75,12611.25,-23.9,break_even
2023-02-07,4,2023-02-07 14:15:00-05:00,2023-02-07 14:30:00-05:00,SHORT,5,12620.75,12621.25,-23.9,break_even
2023-02-07,5,2023-02-07 15:45:00-05:00,2023-02-07 16:00:00-05:00,SHORT,5,12753.25,12753.75,-23.9,break_even
2023-02-08,1,2023-02-08 09:45:00-05:00,2023-02-08 10:30:00-05:00,SHORT,5,12742.5,12643.0,976.1,take_profit
2023-02-08,2,2023-02-08 10:45:00-05:00,2023-02-08 11:00:00-05:00,LONG,5,12626.25,12625.75,-23.9,break_even
2023-02-08,3,2023-02-08 12:15:00-05:00,2023-02-08 12:30:00-05:00,LONG,5,12550.75,12580.25,276.1,stop_loss
2023-02-08,4,2023-02-08 13:45:00-05:00,2023-02-08 14:00:00-05:00,LONG,5,12555.0,12569.5,126.1,stop_loss
2023-02-08,5,2023-02-08 14:45:00-05:00,2023-02-08 15:00:00-05:00,LONG,5,12553.5,12553.0,-23.9,break_even
2023-02-08,6,2023-02-08 16:15:00-05:00,2023-02-09 09:30:00-05:00,LONG,5,12532.75,12632.25,976.1,take_profit
2023-02-09,1,2023-02-09 09:45:00-05:00,2023-02-09 10:00:00-05:00,SHORT,5,12639.0,12639.5,-23.9,break_even
2023-02-09,2,2023-02-09 11:30:00-05:00,2023-02-09 11:45:00-05:00,LONG,5,12580.75,12580.25,-23.9,break_even
2023-02-09,3,2023-02-09 13:00:00-05:00,2023-02-09 13:15:00-05:00,LONG,5,12542.5,12542.0,-23.9,break_even
2023-02-09,4,2023-02-09 14:30:00-05:00,2023-02-09 14:45:00-05:00,LONG,5,12463.5,12463.0,-23.9,break_even
2023-02-09,5,2023-02-09 16:00:00-05:00,2023-02-09 16:15:00-05:00,LONG,5,12427.5,12427.0,-23.9,break_even
2023-02-10,1,2023-02-10 09:45:00-05:00,2023-02-10 10:00:00-05:00,LONG,5,12333.0,12362.5,276.1,stop_loss
2023-02-10,2,2023-02-10 10:45:00-05:00,2023-02-10 11:00:00-05:00,LONG,5,12352.25,12351.75,-23.9,break_even
2023-02-10,3,2023-02-10 12:15:00-05:00,2023-02-10 12:30:00-05:00,LONG,5,12257.0,12271.5,126.1,stop_loss
2023-02-10,4,2023-02-10 12:45:00-05:00,2023-02-10 13:15:00-05:00,LONG,5,12276.25,12325.75,476.1,stop_loss
2023-02-10,5,2023-02-10 13:30:00-05:00,2023-02-10 14:45:00-05:00,SHORT,5,12341.5,12325.25,143.6,max_hold
2023-02-10,6,2023-02-10 15:00:00-05:00,2023-02-10 15:15:00-05:00,SHORT,5,12324.25,12324.75,-23.9,break_even
2023-02-10,7,2023-02-10 16:30:00-05:00,2023-02-13 09:30:00-05:00,SHORT,5,12342.75,12343.25,-23.9,break_even
2023-02-13,1,2023-02-13 10:45:00-05:00,2023-02-13 11:00:00-05:00,SHORT,5,12460.5,12461.0,-23.9,break_even
2023-02-13,2,2023-02-13 12:15:00-05:00,2023-02-13 12:30:00-05:00,SHORT,5,12538.75,12539.25,-23.9,break_even
2023-02-13,3,2023-02-13 14:00:00-05:00,2023-02-13 15:15:00-05:00,SHORT,5,12559.25,12526.5,308.6,max_hold
2023-02-13,4,2023-02-13 15:45:00-05:00,2023-02-13 16:00:00-05:00,SHORT,5,12540.75,12541.25,-23.9,break_even
2023-02-14,1,2023-02-14 09:45:00-05:00,2023-02-14 10:00:00-05:00,LONG,5,12500.75,12600.25,976.1,take_profit
2023-02-14,2,2023-02-14 10:15:00-05:00,2023-02-14 10:30:00-05:00,SHORT,5,12649.75,12550.25,976.1,take_profit
2023-02-14,3,2023-02-14 10:45:00-05:00,2023-02-14 11:00:00-05:00,LONG,5,12485.25,12514.75,276.1,stop_loss
2023-02-14,4,2023-02-14 11:30:00-05:00,2023-02-14 11:45:00-05:00,LONG,5,12470.5,12470.0,-23.9,break_even
2023-02-14,5,2023-02-14 13:00:00-05:00,2023-02-14 13:15:00-05:00,SHORT,5,12521.5,12522.0,-23.9,break_even
2023-02-14,6,2023-02-14 14:30:00-05:00,2023-02-14 14:45:00-05:00,SHORT,5,12593.25,12593.75,-23.9,break_even
2023-02-15,1,2023-02-15 09:45:00-05:00,2023-02-15 10:00:00-05:00,LONG,5,12597.25,12596.75,-23.9,break_even
2023-02-15,2,2023-02-15 11:15:00-05:00,2023-02-15 11:30:00-05:00,SHORT,5,12599.75,12600.25,-23.9,break_even
2023-02-15,3,2023-02-15 12:45:00-05:00,2023-02-15 13:00:00-05:00,SHORT,5,12641.25,12641.75,-23.9,break_even
2023-02-15,4,2023-02-15 14:15:00-05:00,2023-02-15 14:30:00-05:00,SHORT,5,12714.75,12715.25,-23.9,break_even
2023-02-15,5,2023-02-15 16:00:00-05:00,2023-02-15 16:15:00-05:00,SHORT,5,12733.25,12733.75,-23.9,break_even
2023-02-16,1,2023-02-16 09:45:00-05:00,2023-02-16 10:00:00-05:00,LONG,5,12548.25,12577.75,276.1,stop_loss
2023-02-16,2,2023-02-16 10:15:00-05:00,2023-02-16 10:30:00-05:00,LONG,5,12576.0,12625.5,476.1,stop_loss
2023-02-16,3,2023-02-16 12:30:00-05:00,2023-02-16 12:45:00-05:00,SHORT,5,12651.5,12652.0,-23.9,break_even
2023-02-16,4,2023-02-16 15:15:00-05:00,2023-02-16 15:30:00-05:00,LONG,5,12596.0,12595.5,-23.9,break_even
2023-02-17,1,2023-02-17 09:45:00-05:00,2023-02-17 10:00:00-05:00,LONG,5,12350.75,12350.25,-23.9,break_even
2023-02-17,2,2023-02-17 11:15:00-05:00,2023-02-17 11:30:00-05:00,LONG,5,12328.75,12328.25,-23.9,break_even
2023-02-17,3,2023-02-17 12:45:00-05:00,2023-02-17 13:00:00-05:00,LONG,5,12294.75,12294.25,-23.9,break_even
2023-02-17,4,2023-02-17 14:30:00-05:00,2023-02-17 14:45:00-05:00,SHORT,5,12343.25,12343.75,-23.9,break_even
2023-02-17,5,2023-02-17 16:00:00-05:00,2023-02-20 09:30:00-05:00,SHORT,5,12391.5,12392.0,-23.9,break_even
2023-02-20,1,2023-02-20 10:15:00-05:00,2023-02-20 10:30:00-05:00,LONG,5,12374.5,12374.0,-23.9,break_even
2023-02-20,2,2023-02-20 11:45:00-05:00,2023-02-20 12:30:00-05:00,SHORT,5,12380.5,12381.0,-23.9,break_even
2023-02-21,1,2023-02-21 09:45:00-05:00,2023-02-21 10:00:00-05:00,LONG,5,12279.0,12278.5,-23.9,break_even
2023-02-21,2,2023-02-21 11:15:00-05:00,2023-02-21 11:30:00-05:00,LONG,5,12183.0,12182.5,-23.9,break_even
2023-02-21,3,2023-02-21 12:45:00-05:00,2023-02-21 13:00:00-05:00,LONG,5,12155.25,12154.75,-23.9,break_even
2023-02-21,4,2023-02-21 14:15:00-05:00,2023-02-21 14:30:00-05:00,LONG,5,12122.5,12122.0,-23.9,break_even
2023-02-21,5,2023-02-21 15:45:00-05:00,2023-02-21 16:00:00-05:00,LONG,5,12113.0,12112.5,-23.9,break_even
2023-02-22,1,2023-02-22 09:45:00-05:00,2023-02-22 10:00:00-05:00,SHORT,5,12153.0,12053.5,976.1,take_profit
2023-02-22,2,2023-02-22 10:15:00-05:00,2023-02-22 10:30:00-05:00,LONG,5,12060.0,12059.5,-23.9,break_even
2023-02-22,3,2023-02-22 12:00:00-05:00,2023-02-22 12:15:00-05:00,SHORT,5,12108.25,12108.75,-23.9,break_even
2023-02-22,4,2023-02-22 13:30:00-05:00,2023-02-22 13:45:00-05:00,SHORT,5,12163.0,12163.5,-23.9,break_even
2023-02-22,5,2023-02-22 15:00:00-05:00,2023-02-22 15:15:00-05:00,LONG,5,12063.5,12078.0,126.1,stop_loss
2023-02-22,6,2023-02-22 15:30:00-05:00,2023-02-22 15:45:00-05:00,LONG,5,12073.5,12088.0,126.1,stop_loss
2023-02-22,7,2023-02-22 16:00:00-05:00,2023-02-22 16:15:00-05:00,SHORT,5,12102.25,12102.75,-23.9,break_even
2023-02-23,1,2023-02-23 09:45:00-05:00,2023-02-23 10:00:00-05:00,SHORT,5,12215.0,12215.5,-23.9,break_even
2023-02-23,2,2023-02-23 11:15:00-05:00,2023-02-23 11:30:00-05:00,LONG,5,12099.75,12099.25,-23.9,break_even
2023-02-23,3,2023-02-23 13:15:00-05:00,2023-02-23 13:30:00-05:00,LONG,5,12063.25,12077.75,126.1,stop_loss
2023-02-23,4,2023-02-23 13:45:00-05:00,2023-02-23 14:00:00-05:00,SHORT,5,12100.0,12100.5,-23.9,break_even
2023-02-23,5,2023-02-23 15:15:00-05:00,2023-02-23 15:30:00-05:00,SHORT,5,12221.0,12221.5,-23.9,break_even
2023-02-24,1,2023-02-24 09:45:00-05:00,2023-02-24 10:00:00-05:00,LONG,5,11985.25,11984.75,-23.9,break_even
2023-02-24,2,2023-02-24 11:15:00-05:00,2023-02-24 11:30:00-05:00,LONG,5,11947.0,11961.5,126.1,stop_loss
2023-02-24,3,2023-02-24 12:45:00-05:00,2023-02-24 13:00:00-05:00,LONG,5,11951.5,11951.0,-23.9,break_even
2023-02-24,4,2023-02-24 14:30:00-05:00,2023-02-24 14:45:00-05:00,SHORT,5,11969.25,11969.75,-23.9,break_even
2023-02-24,5,2023-02-24 16:00:00-05:00,2023-02-24 16:15:00-05:00,SHORT,5,11997.25,11997.75,-23.9,break_even
2023-02-27,1,2023-02-27 09:45:00-05:00,2023-02-27 10:00:00-05:00,SHORT,5,12116.75,12117.25,-23.9,break_even
2023-02-27,2,2023-02-27 13:00:00-05:00,2023-02-27 13:15:00-05:00,SHORT,5,12118.0,12118.5,-23.9,break_even
2023-02-27,3,2023-02-27 14:45:00-05:00,2023-02-27 15:00:00-05:00,LONG,5,12098.25,12097.75,-23.9,break_even
2023-02-28,1,2023-02-28 10:30:00-05:00,2023-02-28 10:45:00-05:00,LONG,5,12071.0,12070.5,-23.9,break_even
2023-02-28,2,2023-02-28 12:15:00-05:00,2023-02-28 12:30:00-05:00,SHORT,5,12111.75,12112.25,-23.9,break_even
2023-02-28,3,2023-02-28 13:45:00-05:00,2023-02-28 14:00:00-05:00,SHORT,5,12160.75,12161.25,-23.9,break_even
2023-02-28,4,2023-02-28 15:15:00-05:00,2023-02-28 15:30:00-05:00,LONG,5,12108.75,12108.25,-23.9,break_even
2023-03-01,1,2023-03-01 09:45:00-05:00,2023-03-01 10:00:00-05:00,LONG,5,12032.75,12047.25,126.1,stop_loss
2023-03-01,2,2023-03-01 10:15:00-05:00,2023-03-01 10:30:00-05:00,LONG,5,11966.0,11995.5,276.1,stop_loss
