date,trade_num,direction,entry_time,exit_time,entry_price,exit_price,exit_reason,contracts,bars_held,net_pnl,cumulative_daily_pnl,cumulative_total_pnl,day_trade_count,day_net_pnl,day_result
2023-09-22,4,LONG,2023-09-22 13:45:00-04:00,2023-09-22 14:00:00-04:00,14919.25,14918.75,break_even,6,1,-28.68,1085.28,411825.48,5,1056.6,WIN
2023-09-22,5,SHORT,2023-09-22 15:15:00-04:00,2023-09-22 15:30:00-04:00,14952.0,14952.5,break_even,6,1,-28.68,1056.6,411796.8,5,1056.6,WIN
2023-09-25,1,LONG,2023-09-25 09:45:00-04:00,2023-09-25 10:00:00-04:00,14855.5,14855.0,break_even,6,1,-28.68,-28.68,411768.12,5,1056.6,WIN
2023-09-25,2,SHORT,2023-09-25 11:15:00-04:00,2023-09-25 11:30:00-04:00,14880.5,14881.0,break_even,6,1,-28.68,-57.36,411739.44,5,1056.6,WIN
2023-09-25,3,SHORT,2023-09-25 13:15:00-04:00,2023-09-25 14:30:00-04:00,14915.5,14916.0,break_even,6,5,-28.68,-86.04,411710.76,5,1056.6,WIN
2023-09-25,4,LONG,2023-09-25 15:00:00-04:00,2023-09-25 15:15:00-04:00,14875.25,14874.75,break_even,6,1,-28.68,-114.72,411682.08,5,1056.6,WIN
2023-09-25,5,SHORT,2023-09-25 16:30:00-04:00,2023-09-26 09:30:00-04:00,14950.25,14850.75,take_profit,6,1,1171.32,1056.6,412853.4,5,1056.6,WIN
2023-09-26,1,LONG,2023-09-26 09:45:00-04:00,2023-09-26 10:00:00-04:00,14828.75,14828.25,break_even,6,1,-28.68,-28.68,412824.72,5,786.6,WIN
2023-09-26,2,LONG,2023-09-26 11:15:00-04:00,2023-09-26 11:30:00-04:00,14745.5,14745.0,break_even,6,1,-28.68,-57.36,412796.04,5,786.6,WIN
2023-09-26,3,SHORT,2023-09-26 13:15:00-04:00,2023-09-26 14:30:00-04:00,14777.0,14700.0,max_hold,6,5,901.32,843.96,413697.36,5,786.6,WIN
2023-09-26,4,LONG,2023-09-26 14:45:00-04:00,2023-09-26 15:00:00-04:00,14699.5,14699.0,break_even,6,1,-28.68,815.28,413668.68,5,786.6,WIN
2023-09-26,5,SHORT,2023-09-26 16:15:00-04:00,2023-09-27 09:30:00-04:00,14726.5,14727.0,break_even,6,2,-28.68,786.6,413640.0,5,786.6,WIN
2023-09-27,1,LONG,2023-09-27 11:00:00-04:00,2023-09-27 11:30:00-04:00,14690.0,14689.5,break_even,6,2,-28.68,-28.68,413611.32,4,-114.72,LOSS
2023-09-27,2,LONG,2023-09-27 12:30:00-04:00,2023-09-27 12:45:00-04:00,14663.25,14662.75,break_even,6,1,-28.68,-57.36,413582.64,4,-114.72,LOSS
2023-09-27,3,LONG,2023-09-27 14:00:00-04:00,2023-09-27 14:15:00-04:00,14620.5,14620.0,break_even,6,1,-28.68,-86.04,413553.96,4,-114.72,LOSS
2023-09-27,4,SHORT,2023-09-27 15:30:00-04:00,2023-09-27 16:00:00-04:00,14765.0,14765.5,break_even,6,2,-28.68,-114.72,413525.28,4,-114.72,LOSS
2023-09-28,1,LONG,2023-09-28 09:45:00-04:00,2023-09-28 10:00:00-04:00,14668.75,14768.25,take_profit,6,1,1171.32,1171.32,414696.6,5,2256.6,WIN
2023-09-28,2,SHORT,2023-09-28 11:00:00-04:00,2023-09-28 11:15:00-04:00,14780.0,14780.5,break_even,6,1,-28.68,1142.64,414667.92,5,2256.6,WIN
2023-09-28,3,SHORT,2023-09-28 12:30:00-04:00,2023-09-28 13:30:00-04:00,14942.5,14843.0,take_profit,6,4,1171.32,2313.96,415839.24,5,2256.6,WIN
2023-09-28,4,LONG,2023-09-28 13:45:00-04:00,2023-09-28 14:00:00-04:00,14838.5,14838.0,break_even,6,1,-28.68,2285.28,415810.56,5,2256.6,WIN
2023-09-28,5,SHORT,2023-09-28 15:30:00-04:00,2023-09-29 09:30:00-04:00,14909.0,14909.5,break_even,6,5,-28.68,2256.6,415781.88,5,2256.6,WIN
2023-09-29,1,SHORT,2023-09-29 09:45:00-04:00,2023-09-29 10:00:00-04:00,14992.75,14993.25,break_even,6,1,-28.68,-28.68,415753.2,5,1056.6,WIN
2023-09-29,2,LONG,2023-09-29 11:30:00-04:00,2023-09-29 11:45:00-04:00,14954.0,14953.5,break_even,6,1,-28.68,-57.36,415724.52,5,1056.6,WIN
2023-09-29,3,LONG,2023-09-29 13:00:00-04:00,2023-09-29 13:15:00-04:00,14896.75,14896.25,break_even,6,1,-28.68,-86.04,415695.84,5,1056.6,WIN
2023-09-29,4,LONG,2023-09-29 14:30:00-04:00,2023-09-29 15:45:00-04:00,14822.25,14921.75,take_profit,6,5,1171.32,1085.28,416867.16,5,1056.6,WIN
2023-09-29,5,SHORT,2023-09-29 16:15:00-04:00,2023-09-29 16:30:00-04:00,14891.5,14892.0,break_even,6,1,-28.68,1056.6,416838.48,5,1056.6,WIN
2023-10-02,1,SHORT,2023-10-02 09:45:00-04:00,2023-10-02 10:00:00-04:00,14955.25,14955.75,break_even,6,1,-28.68,-28.68,416809.8,5,72.6,WIN
2023-10-02,2,SHORT,2023-10-02 11:15:00-04:00,2023-10-02 11:30:00-04:00,14985.25,14985.75,break_even,6,1,-28.68,-57.36,416781.12,5,72.6,WIN
2023-10-02,3,LONG,2023-10-02 12:45:00-04:00,2023-10-02 13:00:00-04:00,14902.25,14901.75,break_even,6,1,-28.68,-86.04,416752.44,5,72.6,WIN
2023-10-02,4,SHORT,2023-10-02 14:15:00-04:00,2023-10-02 15:30:00-04:00,14954.25,14936.75,max_hold,6,5,187.32,101.28,416939.76,5,72.6,WIN
2023-10-02,5,SHORT,2023-10-02 15:45:00-04:00,2023-10-02 16:00:00-04:00,14935.5,14936.0,break_even,6,1,-28.68,72.6,416911.08,5,72.6,WIN
2023-10-03,1,LONG,2023-10-03 09:45:00-04:00,2023-10-03 10:00:00-04:00,14908.75,14908.25,break_even,6,1,-28.68,-28.68,416882.4,5,-143.4,LOSS
2023-10-03,2,LONG,2023-10-03 11:15:00-04:00,2023-10-03 11:30:00-04:00,14740.5,14740.0,break_even,6,1,-28.68,-57.36,416853.72,5,-143.4,LOSS
2023-10-03,3,LONG,2023-10-03 13:30:00-04:00,2023-10-03 13:45:00-04:00,14726.25,14725.75,break_even,6,1,-28.68,-86.04,416825.04,5,-143.4,LOSS
2023-10-03,4,LONG,2023-10-03 15:00:00-04:00,2023-10-03 15:15:00-04:00,14699.0,14698.5,break_even,6,1,-28.68,-114.72,416796.36,5,-143.4,LOSS
2023-10-03,5,SHORT,2023-10-03 16:30:00-04:00,2023-10-04 09:30:00-04:00,14725.75,14726.25,break_even,6,1,-28.68,-143.4,416767.68,5,-143.4,LOSS
2023-10-04,1,SHORT,2023-10-04 10:45:00-04:00,2023-10-04 11:15:00-04:00,14829.75,14830.25,break_even,6,2,-28.68,-28.68,416739.0,4,-114.72,LOSS
2023-10-04,2,SHORT,2023-10-04 12:15:00-04:00,2023-10-04 12:30:00-04:00,14862.75,14863.25,break_even,6,1,-28.68,-57.36,416710.32,4,-114.72,LOSS
2023-10-04,3,LONG,2023-10-04 14:00:00-04:00,2023-10-04 14:15:00-04:00,14820.75,14820.25,break_even,6,1,-28.68,-86.04,416681.64,4,-114.72,LOSS
2023-10-04,4,SHORT,2023-10-04 15:30:00-04:00,2023-10-04 15:45:00-04:00,14917.5,14918.0,break_even,6,1,-28.68,-114.72,416652.96,4,-114.72,LOSS
2023-10-05,1,LONG,2023-10-05 09:45:00-04:00,2023-10-05 10:00:00-04:00,14872.5,14872.0,break_even,6,1,-28.68,-28.68,416624.28,5,423.6,WIN
2023-10-05,2,LONG,2023-10-05 11:15:00-04:00,2023-10-05 11:30:00-04:00,14741.5,14741.0,break_even,6,1,-28.68,-57.36,416595.6,5,423.6,WIN
2023-10-05,3,SHORT,2023-10-05 13:30:00-04:00,2023-10-05 13:45:00-04:00,14815.0,14815.5,break_even,6,1,-28.68,-86.04,416566.92,5,423.6,WIN
2023-10-05,4,SHORT,2023-10-05 15:00:00-04:00,2023-10-05 16:15:00-04:00,14898.75,14852.0,max_hold,6,5,538.32,452.28,417105.24,5,423.6,WIN
2023-10-05,5,LONG,2023-10-05 16:30:00-04:00,2023-10-06 09:30:00-04:00,14852.0,14851.5,break_even,6,1,-28.68,423.6,417076.56,5,423.6,WIN
2023-10-06,1,SHORT,2023-10-06 10:45:00-04:00,2023-10-06 11:00:00-04:00,14877.5,14878.0,break_even,6,1,-28.68,-28.68,417047.88,4,-114.72,LOSS
2023-10-06,2,SHORT,2023-10-06 12:15:00-04:00,2023-10-06 12:30:00-04:00,15040.75,15041.25,break_even,6,1,-28.68,-57.36,417019.2,4,-114.72,LOSS
2023-10-06,3,SHORT,2023-10-06 13:45:00-04:00,2023-10-06 14:00:00-04:00,15079.0,15079.5,break_even,6,1,-28.68,-86.04,416990.52,4,-114.72,LOSS
2023-10-06,4,SHORT,2023-10-06 15:15:00-04:00,2023-10-06 15:30:00-04:00,15130.75,15131.25,break_even,6,1,-28.68,-114.72,416961.84,4,-114.72,LOSS
2023-10-09,1,LONG,2023-10-09 09:45:00-04:00,2023-10-09 10:00:00-04:00,15035.25,15034.75,break_even,6,1,-28.68,-28.68,416933.16,5,1056.6,WIN
2023-10-09,2,LONG,2023-10-09 11:15:00-04:00,2023-10-09 12:15:00-04:00,14982.25,15081.75,take_profit,6,4,1171.32,1142.64,418104.48,5,1056.6,WIN
2023-10-09,3,SHORT,2023-10-09 12:30:00-04:00,2023-10-09 12:45:00-04:00,15065.25,15065.75,break_even,6,1,-28.68,1113.96,418075.8,5,1056.6,WIN
2023-10-09,4,SHORT,2023-10-09 14:00:00-04:00,2023-10-09 14:15:00-04:00,15191.0,15191.5,break_even,6,1,-28.68,1085.28,418047.12,5,1056.6,WIN
2023-10-09,5,SHORT,2023-10-09 15:30:00-04:00,2023-10-09 15:45:00-04:00,15192.0,15192.5,break_even,6,1,-28.68,1056.6,418018.44,5,1056.6,WIN
2023-10-10,1,SHORT,2023-10-10 09:45:00-04:00,2023-10-10 10:00:00-04:00,15206.75,15207.25,break_even,6,1,-28.68,-28.68,417989.76,5,1056.6,WIN
2023-10-10,2,SHORT,2023-10-10 11:15:00-04:00,2023-10-10 11:30:00-04:00,15334.25,15334.75,break_even,6,1,-28.68,-57.36,417961.08,5,1056.6,WIN
2023-10-10,3,SHORT,2023-10-10 12:45:00-04:00,2023-10-10 13:15:00-04:00,15363.75,15264.25,take_profit,6,2,1171.32,1113.96,419132.4,5,1056.6,WIN
2023-10-10,4,LONG,2023-10-10 13:30:00-04:00,2023-10-10 13:45:00-04:00,15290.75,15290.25,break_even,6,1,-28.68,1085.28,419103.72,5,1056.6,WIN
2023-10-10,5,LONG,2023-10-10 15:00:00-04:00,2023-10-10 15:15:00-04:00,15277.75,15277.25,break_even,6,1,-28.68,1056.6,419075.04,5,1056.6,WIN
2023-10-11,1,SHORT,2023-10-11 09:45:00-04:00,2023-10-11 10:30:00-04:00,15338.75,15339.25,break_even,6,3,-28.68,-28.68,419046.36,5,699.6,WIN
2023-10-11,2,SHORT,2023-10-11 11:15:00-04:00,2023-10-11 12:30:00-04:00,15369.0,15299.25,max_hold,6,5,814.32,785.64,419860.68,5,699.6,WIN
2023-10-11,3,LONG,2023-10-11 12:45:00-04:00,2023-10-11 13:00:00-04:00,15299.0,15298.5,break_even,6,1,-28.68,756.96,419832.0,5,699.6,WIN
2023-10-11,4,SHORT,2023-10-11 14:30:00-04:00,2023-10-11 14:45:00-04:00,15310.0,15310.5,break_even,6,1,-28.68,728.28,419803.32,5,699.6,WIN
2023-10-11,5,SHORT,2023-10-11 16:00:00-04:00,2023-10-11 16:15:00-04:00,15376.25,15376.75,break_even,6,1,-28.68,699.6,419774.64,5,699.6,WIN
2023-10-12,1,SHORT,2023-10-12 10:15:00-04:00,2023-10-12 11:00:00-04:00,15448.0,15448.5,break_even,6,3,-28.68,-28.68,419745.96,5,381.6,WIN
2023-10-12,2,SHORT,2023-10-12 12:00:00-04:00,2023-10-12 12:15:00-04:00,15442.75,15443.25,break_even,6,1,-28.68,-57.36,419717.28,5,381.6,WIN
2023-10-12,3,LONG,2023-10-12 13:30:00-04:00,2023-10-12 13:45:00-04:00,15310.0,15309.5,break_even,6,1,-28.68,-86.04,419688.6,5,381.6,WIN
2023-10-12,4,LONG,2023-10-12 15:00:00-04:00,2023-10-12 16:15:00-04:00,15279.25,15322.5,max_hold,6,5,496.32,410.28,420184.92,5,381.6,WIN
2023-10-12,5,SHORT,2023-10-12 16:30:00-04:00,2023-10-13 09:30:00-04:00,15322.75,15323.25,break_even,6,1,-28.68,381.6,420156.24,5,381.6,WIN
2023-10-13,1,LONG,2023-10-13 10:45:00-04:00,2023-10-13 11:00:00-04:00,15275.75,15275.25,break_even,6,1,-28.68,-28.68,420127.56,4,1085.28,WIN
2023-10-13,2,LONG,2023-10-13 12:15:00-04:00,2023-10-13 13:00:00-04:00,15125.25,15124.75,break_even,6,3,-28.68,-57.36,420098.88,4,1085.28,WIN
2023-10-13,3,LONG,2023-10-13 14:15:00-04:00,2023-10-13 14:30:00-04:00,15112.25,15111.75,break_even,6,1,-28.68,-86.04,420070.2,4,1085.28,WIN
2023-10-13,4,LONG,2023-10-13 15:45:00-04:00,2023-10-16 09:30:00-04:00,15092.0,15191.5,take_profit,6,4,1171.32,1085.28,421241.52,4,1085.28,WIN
2023-10-16,1,SHORT,2023-10-16 09:45:00-04:00,2023-10-16 10:00:00-04:00,15200.25,15200.75,break_even,6,1,-28.68,-28.68,421212.84,4,-114.72,LOSS
2023-10-16,2,SHORT,2023-10-16 11:15:00-04:00,2023-10-16 11:30:00-04:00,15304.0,15304.5,break_even,6,1,-28.68,-57.36,421184.16,4,-114.72,LOSS
2023-10-16,3,SHORT,2023-10-16 13:15:00-04:00,2023-10-16 13:45:00-04:00,15310.0,15310.5,break_even,6,2,-28.68,-86.04,421155.48,4,-114.72,LOSS
2023-10-16,4,SHORT,2023-10-16 15:00:00-04:00,2023-10-16 15:15:00-04:00,15317.0,15317.5,break_even,6,1,-28.68,-114.72,421126.8,4,-114.72,LOSS
2023-10-17,1,LONG,2023-10-17 09:45:00-04:00,2023-10-17 10:00:00-04:00,15109.25,15108.75,break_even,6,1,-28.68,-28.68,421098.12,4,-114.72,LOSS
2023-10-17,2,SHORT,2023-10-17 11:30:00-04:00,2023-10-17 11:45:00-04:00,15230.75,15231.25,break_even,6,1,-28.68,-57.36,421069.44,4,-114.72,LOSS
2023-10-17,3,LONG,2023-10-17 13:45:00-04:00,2023-10-17 14:00:00-04:00,15246.0,15245.5,break_even,6,1,-28.68,-86.04,421040.76,4,-114.72,LOSS
2023-10-17,4,LONG,2023-10-17 15:15:00-04:00,2023-10-17 15:30:00-04:00,15208.5,15208.0,break_even,6,1,-28.68,-114.72,421012.08,4,-114.72,LOSS
2023-10-18,1,LONG,2023-10-18 09:45:00-04:00,2023-10-18 10:00:00-04:00,15136.25,15135.75,break_even,6,1,-28.68,-28.68,420983.4,5,-143.4,LOSS
2023-10-18,2,LONG,2023-10-18 11:15:00-04:00,2023-10-18 12:00:00-04:00,15114.5,15114.0,break_even,6,3,-28.68,-57.36,420954.72,5,-143.4,LOSS
2023-10-18,3,LONG,2023-10-18 12:45:00-04:00,2023-10-18 13:00:00-04:00,15109.0,15108.5,break_even,6,1,-28.68,-86.04,420926.04,5,-143.4,LOSS
2023-10-18,4,LONG,2023-10-18 14:45:00-04:00,2023-10-18 15:00:00-04:00,15075.25,15074.75,break_even,6,1,-28.68,-114.72,420897.36,5,-143.4,LOSS
2023-10-18,5,SHORT,2023-10-18 16:15:00-04:00,2023-10-18 16:30:00-04:00,15061.5,15062.0,break_even,6,1,-28.68,-143.4,420868.68,5,-143.4,LOSS
2023-10-19,1,LONG,2023-10-19 09:45:00-04:00,2023-10-19 10:00:00-04:00,15035.0,15034.5,break_even,6,1,-28.68,-28.68,420840.0,6,3427.92,WIN
2023-10-19,2,LONG,2023-10-19 11:15:00-04:00,2023-10-19 12:00:00-04:00,14998.75,15098.25,take_profit,6,3,1171.32,1142.64,422011.32,6,3427.92,WIN
2023-10-19,3,LONG,2023-10-19 12:45:00-04:00,2023-10-19 13:00:00-04:00,14959.0,15058.5,take_profit,6,1,1171.32,2313.96,423182.64,6,3427.92,WIN
2023-10-19,4,SHORT,2023-10-19 13:15:00-04:00,2023-10-19 13:30:00-04:00,15093.5,14994.0,take_profit,6,1,1171.32,3485.28,424353.96,6,3427.92,WIN
2023-10-19,5,LONG,2023-10-19 13:45:00-04:00,2023-10-19 14:00:00-04:00,14981.5,14981.0,break_even,6,1,-28.68,3456.6,424325.28,6,3427.92,WIN
2023-10-19,6,LONG,2023-10-19 15:15:00-04:00,2023-10-19 15:30:00-04:00,14898.25,14897.75,break_even,6,1,-28.68,3427.92,424296.6,6,3427.92,WIN
2023-10-20,1,LONG,2023-10-20 10:00:00-04:00,2023-10-20 10:15:00-04:00,14838.0,14837.5,break_even,6,1,-28.68,-28.68,424267.92,5,1056.6,WIN
2023-10-20,2,LONG,2023-10-20 11:30:00-04:00,2023-10-20 12:45:00-04:00,14676.5,14776.0,take_profit,6,5,1171.32,1142.64,425439.24,5,1056.6,WIN
2023-10-20,3,SHORT,2023-10-20 13:00:00-04:00,2023-10-20 13:15:00-04:00,14773.0,14773.5,break_even,6,1,-28.68,1113.96,425410.56,5,1056.6,WIN
2023-10-20,4,LONG,2023-10-20 14:30:00-04:00,2023-10-20 14:45:00-04:00,14708.0,14707.5,break_even,6,1,-28.68,1085.28,425381.88,5,1056.6,WIN
2023-10-20,5,LONG,2023-10-20 16:00:00-04:00,2023-10-20 16:15:00-04:00,14661.75,14661.25,break_even,6,1,-28.68,1056.6,425353.2,5,1056.6,WIN
2023-10-23,1,LONG,2023-10-23 09:45:00-04:00,2023-10-23 10:00:00-04:00,14524.0,14623.5,take_profit,6,1,1171.32,1171.32,426524.52,5,1056.6,WIN
2023-10-23,2,SHORT,2023-10-23 10:45:00-04:00,2023-10-23 11:00:00-04:00,14689.5,14690.0,break_even,6,1,-28.68,1142.64,426495.84,5,1056.6,WIN
2023-10-23,3,SHORT,2023-10-23 12:15:00-04:00,2023-10-23 12:30:00-04:00,14768.0,14768.5,break_even,6,1,-28.68,1113.96,426467.16,5,1056.6,WIN
2023-10-23,4,SHORT,2023-10-23 13:45:00-04:00,2023-10-23 14:00:00-04:00,14812.75,14813.25,break_even,6,1,-28.68,1085.28,426438.48,5,1056.6,WIN
2023-10-23,5,LONG,2023-10-23 15:15:00-04:00,2023-10-23 15:30:00-04:00,14767.5,14767.0,break_even,6,1,-28.68,1056.6,426409.8,5,1056.6,WIN
2023-10-24,1,SHORT,2023-10-24 09:45:00-04:00,2023-10-24 10:00:00-04:00,14817.75,14818.25,break_even,6,1,-28.68,-28.68,426381.12,5,1056.6,WIN
2023-10-24,2,SHORT,2023-10-24 11:15:00-04:00,2023-10-24 12:15:00-04:00,14842.25,14742.75,take_profit,6,4,1171.32,1142.64,427552.44,5,1056.6,WIN
2023-10-24,3,LONG,2023-10-24 12:30:00-04:00,2023-10-24 12:45:00-04:00,14743.5,14743.0,break_even,6,1,-28.68,1113.96,427523.76,5,1056.6,WIN
2023-10-24,4,SHORT,2023-10-24 14:15:00-04:00,2023-10-24 14:30:00-04:00,14779.5,14780.0,break_even,6,1,-28.68,1085.28,427495.08,5,1056.6,WIN
2023-10-24,5,SHORT,2023-10-24 15:45:00-04:00,2023-10-24 16:00:00-04:00,14858.5,14859.0,break_even,6,1,-28.68,1056.6,427466.4,5,1056.6,WIN
2023-10-25,1,LONG,2023-10-25 09:45:00-04:00,2023-10-25 10:00:00-04:00,14631.75,14631.25,break_even,6,1,-28.68,-28.68,427437.72,5,1056.6,WIN
2023-10-25,2,LONG,2023-10-25 11:30:00-04:00,2023-10-25 11:45:00-04:00,14638.25,14637.75,break_even,6,1,-28.68,-57.36,427409.04,5,1056.6,WIN
2023-10-25,3,LONG,2023-10-25 13:00:00-04:00,2023-10-25 13:15:00-04:00,14553.25,14552.75,break_even,6,1,-28.68,-86.04,427380.36,5,1056.6,WIN
2023-10-25,4,LONG,2023-10-25 14:30:00-04:00,2023-10-25 14:45:00-04:00,14485.25,14484.75,break_even,6,1,-28.68,-114.72,427351.68,5,1056.6,WIN
2023-10-25,5,SHORT,2023-10-25 16:30:00-04:00,2023-10-26 09:30:00-04:00,14502.0,14402.5,take_profit,6,1,1171.32,1056.6,428523.0,5,1056.6,WIN
2023-10-26,1,LONG,2023-10-26 09:45:00-04:00,2023-10-26 10:00:00-04:00,14414.75,14414.25,break_even,6,1,-28.68,-28.68,428494.32,5,-143.4,LOSS
2023-10-26,2,LONG,2023-10-26 11:15:00-04:00,2023-10-26 11:30:00-04:00,14283.5,14283.0,break_even,6,1,-28.68,-57.36,428465.64,5,-143.4,LOSS
2023-10-26,3,LONG,2023-10-26 12:45:00-04:00,2023-10-26 13:00:00-04:00,14173.0,14172.5,break_even,6,1,-28.68,-86.04,428436.96,5,-143.4,LOSS
2023-10-26,4,SHORT,2023-10-26 14:15:00-04:00,2023-10-26 14:30:00-04:00,14241.5,14242.0,break_even,6,1,-28.68,-114.72,428408.28,5,-143.4,LOSS
2023-10-26,5,LONG,2023-10-26 15:45:00-04:00,2023-10-26 16:00:00-04:00,14192.25,14191.75,break_even,6,1,-28.68,-143.4,428379.6,5,-143.4,LOSS
2023-10-27,1,SHORT,2023-10-27 09:45:00-04:00,2023-10-27 10:00:00-04:00,14342.0,14342.5,break_even,6,1,-28.68,-28.68,428350.92,5,1056.6,WIN
2023-10-27,2,SHORT,2023-10-27 11:15:00-04:00,2023-10-27 11:30:00-04:00,14374.5,14375.0,break_even,6,1,-28.68,-57.36,428322.24,5,1056.6,WIN
2023-10-27,3,LONG,2023-10-27 12:45:00-04:00,2023-10-27 13:00:00-04:00,14329.75,14329.25,break_even,6,1,-28.68,-86.04,428293.56,5,1056.6,WIN
2023-10-27,4,LONG,2023-10-27 14:15:00-04:00,2023-10-27 14:30:00-04:00,14240.75,14240.25,break_even,6,1,-28.68,-114.72,428264.88,5,1056.6,WIN
2023-10-27,5,LONG,2023-10-27 15:45:00-04:00,2023-10-30 09:30:00-04:00,14215.0,14314.5,take_profit,6,4,1171.32,1056.6,429436.2,5,1056.6,WIN
2023-10-30,1,SHORT,2023-10-30 09:45:00-04:00,2023-10-30 10:00:00-04:00,14435.5,14436.0,break_even,6,1,-28.68,-28.68,429407.52,5,-143.4,LOSS
2023-10-30,2,SHORT,2023-10-30 12:00:00-04:00,2023-10-30 12:15:00-04:00,14394.0,14394.5,break_even,6,1,-28.68,-57.36,429378.84,5,-143.4,LOSS
2023-10-30,3,SHORT,2023-10-30 13:30:00-04:00,2023-10-30 13:45:00-04:00,14397.75,14398.25,break_even,6,1,-28.68,-86.04,429350.16,5,-143.4,LOSS
2023-10-30,4,SHORT,2023-10-30 15:00:00-04:00,2023-10-30 15:15:00-04:00,14436.5,14437.0,break_even,6,1,-28.68,-114.72,429321.48,5,-143.4,LOSS
2023-10-30,5,LONG,2023-10-30 16:30:00-04:00,2023-10-31 09:30:00-04:00,14409.75,14409.25,break_even,6,1,-28.68,-143.4,429292.8,5,-143.4,LOSS
2023-10-31,1,SHORT,2023-10-31 10:45:00-04:00,2023-10-31 11:00:00-04:00,14408.25,14408.75,break_even,6,1,-28.68,-28.68,429264.12,4,-114.72,LOSS
2023-10-31,2,LONG,2023-10-31 12:15:00-04:00,2023-10-31 12:30:00-04:00,14376.75,14376.25,break_even,6,1,-28.68,-57.36,429235.44,4,-114.72,LOSS
2023-10-31,3,SHORT,2023-10-31 13:45:00-04:00,2023-10-31 14:00:00-04:00,14464.0,14464.5,break_even,6,1,-28.68,-86.04,429206.76,4,-114.72,LOSS
2023-10-31,4,SHORT,2023-10-31 15:15:00-04:00,2023-10-31 15:45:00-04:00,14492.5,14493.0,break_even,6,2,-28.68,-114.72,429178.08,4,-114.72,LOSS
2023-11-01,1,SHORT,2023-11-01 09:45:00-04:00,2023-11-01 10:00:00-04:00,14562.5,14563.0,break_even,6,1,-28.68,-28.68,429149.4,5,-143.4,LOSS
2023-11-01,2,SHORT,2023-11-01 11:15:00-04:00,2023-11-01 11:45:00-04:00,14609.25,14609.75,break_even,6,2,-28.68,-57.36,429120.72,5,-143.4,LOSS
2023-11-01,3,LONG,2023-11-01 12:45:00-04:00,2023-11-01 13:00:00-04:00,14575.75,14575.25,break_even,6,1,-28.68,-86.04,429092.04,5,-143.4,LOSS
2023-11-01,4,LONG,2023-11-01 14:15:00-04:00,2023-11-01 14:30:00-04:00,14586.0,14585.5,break_even,6,1,-28.68,-114.72,429063.36,5,-143.4,LOSS
2023-11-01,5,SHORT,2023-11-01 15:45:00-04:00,2023-11-01 16:00:00-04:00,14740.25,14740.75,break_even,6,1,-28.68,-143.4,429034.68,5,-143.4,LOSS
2023-11-02,1,SHORT,2023-11-02 09:45:00-04:00,2023-11-02 10:15:00-04:00,14934.75,14935.25,break_even,6,2,-28.68,-28.68,429006.0,5,-143.4,LOSS
2023-11-02,2,SHORT,2023-11-02 11:15:00-04:00,2023-11-02 11:30:00-04:00,14945.75,14946.25,break_even,6,1,-28.68,-57.36,428977.32,5,-143.4,LOSS
2023-11-02,3,SHORT,2023-11-02 12:45:00-04:00,2023-11-02 13:00:00-04:00,14957.5,14958.0,break_even,6,1,-28.68,-86.04,428948.64,5,-143.4,LOSS
2023-11-02,4,SHORT,2023-11-02 14:15:00-04:00,2023-11-02 14:30:00-04:00,14986.0,14986.5,break_even,6,1,-28.68,-114.72,428919.96,5,-143.4,LOSS
2023-11-02,5,SHORT,2023-11-02 16:00:00-04:00,2023-11-02 16:30:00-04:00,14999.0,14999.5,break_even,6,2,-28.68,-143.4,428891.28,5,-143.4,LOSS
2023-11-03,1,SHORT,2023-11-03 09:45:00-04:00,2023-11-03 10:00:00-04:00,15093.75,15094.25,break_even,6,1,-28.68,-28.68,428862.6,5,-143.4,LOSS
2023-11-03,2,SHORT,2023-11-03 11:15:00-04:00,2023-11-03 11:30:00-04:00,15103.25,15103.75,break_even,6,1,-28.68,-57.36,428833.92,5,-143.4,LOSS
2023-11-03,3,SHORT,2023-11-03 12:45:00-04:00,2023-11-03 13:00:00-04:00,15184.25,15184.75,break_even,6,1,-28.68,-86.04,428805.24,5,-143.4,LOSS
2023-11-03,4,SHORT,2023-11-03 14:15:00-04:00,2023-11-03 14:30:00-04:00,15190.75,15191.25,break_even,6,1,-28.68,-114.72,428776.56,5,-143.4,LOSS
2023-11-03,5,LONG,2023-11-03 15:45:00-04:00,2023-11-03 16:00:00-04:00,15188.75,15188.25,break_even,6,1,-28.68,-143.4,428747.88,5,-143.4,LOSS
2023-11-06,1,SHORT,2023-11-06 09:45:00-05:00,2023-11-06 10:00:00-05:00,15218.75,15219.25,break_even,6,1,-28.68,-28.68,428719.2,5,852.6,WIN
2023-11-06,2,SHORT,2023-11-06 11:15:00-05:00,2023-11-06 12:30:00-05:00,15231.0,15199.25,max_hold,6,5,358.32,329.64,429077.52,5,852.6,WIN
2023-11-06,3,LONG,2023-11-06 12:45:00-05:00,2023-11-06 13:00:00-05:00,15199.0,15198.5,break_even,6,1,-28.68,300.96,429048.84,5,852.6,WIN
2023-11-06,4,LONG,2023-11-06 14:15:00-05:00,2023-11-06 15:30:00-05:00,15151.5,15201.75,max_hold,6,5,580.32,881.28,429629.16,5,852.6,WIN
2023-11-06,5,SHORT,2023-11-06 15:45:00-05:00,2023-11-06 16:00:00-05:00,15201.75,15202.25,break_even,6,1,-28.68,852.6,429600.48,5,852.6,WIN
