date,trade_count,wins,losses,gross_pnl,net_pnl,avg_win,avg_loss,win_rate,max_single_loss,max_single_win,killswitch_triggered,day_result,cumulative_total_pnl
2023-10-25,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,428523.0
2023-10-26,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,428379.6
2023-10-27,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,429436.2
2023-10-30,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,429292.8
2023-10-31,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,429178.08
2023-11-01,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,429034.68
2023-11-02,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,428891.28
2023-11-03,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,428747.88
2023-11-06,5,2,3,852.6,852.6,469.32,-28.68,40.0,-28.68,580.32,0,WIN,429600.48
2023-11-07,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,429457.08
2023-11-08,4,2,2,584.28,584.28,320.82,-28.68,50.0,-28.68,502.32,0,WIN,430041.36
2023-11-09,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,431097.96
2023-11-10,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,430954.56
2023-11-13,4,1,3,194.28,194.28,280.32,-28.68,25.0,-28.68,280.32,0,WIN,431148.84
2023-11-14,5,1,4,210.6,210.6,325.32,-28.68,20.0,-28.68,325.32,0,WIN,431359.44
2023-11-15,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,431244.72
2023-11-16,5,3,2,1542.6,1542.6,533.32,-28.68,60.0,-28.68,814.32,0,WIN,432787.32
2023-11-17,4,1,3,284.28,284.28,370.32,-28.68,25.0,-28.68,370.32,0,WIN,433071.6
2023-11-20,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,434128.2
2023-11-21,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,433984.8
2023-11-22,5,2,3,1275.6,1275.6,680.82,-28.68,40.0,-28.68,1171.32,0,WIN,435260.4
2023-11-23,1,0,1,-28.68,-28.68,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,435231.72
2023-11-24,3,0,3,-86.04,-86.04,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,435145.68
2023-11-27,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,435030.96
2023-11-28,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,434887.56
2023-11-29,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,434772.84
2023-11-30,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,434629.44
2023-12-01,5,1,4,102.6,102.6,217.32,-28.68,20.0,-28.68,217.32,0,WIN,434732.04
2023-12-04,4,2,2,1571.28,1571.28,814.32,-28.68,50.0,-28.68,1171.32,0,WIN,436303.32
2023-12-05,5,2,3,2256.6,2256.6,1171.32,-28.68,40.0,-28.68,1171.32,0,WIN,438559.92
2023-12-06,5,1,4,294.6,294.6,409.32,-28.68,20.0,-28.68,409.32,0,WIN,438854.52
2023-12-07,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,438711.12
2023-12-08,4,2,2,1847.28,1847.28,952.32,-28.68,50.0,-28.68,1171.32,0,WIN,440558.4
2023-12-11,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,440443.68
2023-12-12,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,441500.28
2023-12-13,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,441356.88
2023-12-14,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,441242.16
2023-12-18,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,441098.76
2023-12-19,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,440984.04
2023-12-20,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,440869.32
2023-12-21,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,440725.92
2023-12-22,3,0,3,-86.04,-86.04,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,440639.88
2023-12-26,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,440525.16
2023-12-27,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,440381.76
2023-12-28,5,1,4,258.6,258.6,373.32,-28.68,20.0,-28.68,373.32,0,WIN,440640.36
2023-12-29,4,1,3,206.28,206.28,292.32,-28.68,25.0,-28.68,292.32,0,WIN,440846.64
2024-01-02,5,1,4,189.6,189.6,304.32,-28.68,20.0,-28.68,304.32,0,WIN,441036.24
2024-01-03,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,440892.84
2024-01-04,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,440749.44
2024-01-05,5,1,4,96.6,96.6,211.32,-28.68,20.0,-28.68,211.32,0,WIN,440846.04
2024-01-08,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,441902.64
2024-01-09,4,1,3,914.28,914.28,1000.32,-28.68,25.0,-28.68,1000.32,0,WIN,442816.92
2024-01-10,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,442673.52
2024-01-11,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,443730.12
2024-01-12,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,443615.4
2024-01-15,1,0,1,-28.68,-28.68,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,443586.72
2024-01-16,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,444643.32
2024-01-17,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,444499.92
2024-01-18,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,444385.2
2024-01-19,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,444241.8
2024-01-22,4,2,2,1088.28,1088.28,572.82,-28.68,50.0,-28.68,826.32,0,WIN,445330.08
2024-01-23,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,445186.68
2024-01-24,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,445071.96
2024-01-25,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,446128.56
2024-01-26,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,447185.16
2024-01-29,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,447041.76
2024-01-30,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,446927.04
2024-01-31,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,447983.64
2024-02-01,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,449040.24
2024-02-02,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,448896.84
2024-02-05,4,1,3,1085.28,1085.28,1171.32,-28.68,25.0,-28.68,1171.32,0,WIN,449982.12
2024-02-06,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,451038.72
2024-02-07,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,450924.0
2024-02-08,5,3,2,2043.6,2043.6,700.32,-28.68,60.0,-28.68,1171.32,0,WIN,452967.6
2024-02-09,5,1,4,123.6,123.6,238.32,-28.68,20.0,-28.68,238.32,0,WIN,453091.2
2024-02-12,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,452976.48
2024-02-13,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,452833.08
2024-02-14,4,1,3,1085.28,1085.28,1171.32,-28.68,25.0,-28.68,1171.32,0,WIN,453918.36
2024-02-15,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,453803.64
2024-02-16,5,2,3,1149.6,1149.6,617.82,-28.68,40.0,-28.68,634.32,0,WIN,454953.24
2024-02-19,1,0,1,-28.68,-28.68,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,454924.56
2024-02-20,4,1,3,803.28,803.28,889.32,-28.68,25.0,-28.68,889.32,0,WIN,455727.84
2024-02-21,5,1,4,690.6,690.6,805.32,-28.68,20.0,-28.68,805.32,0,WIN,456418.44
2024-02-22,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,456275.04
2024-02-23,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,457331.64
2024-02-26,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,457216.92
2024-02-27,5,2,3,1323.6,1323.6,704.82,-28.68,40.0,-28.68,895.32,0,WIN,458540.52
2024-02-28,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,458397.12
2024-02-29,6,3,3,2767.92,2767.92,951.32,-28.68,50.0,-28.68,1171.32,0,WIN,461165.04
2024-03-01,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,461021.64
2024-03-04,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,460878.24
2024-03-05,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,460734.84
2024-03-06,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,461791.44
2024-03-07,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,461648.04
2024-03-08,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,461504.64
2024-03-11,4,1,3,1085.28,1085.28,1171.32,-28.68,25.0,-28.68,1171.32,0,WIN,462589.92
2024-03-12,5,2,3,1506.6,1506.6,796.32,-28.68,40.0,-28.68,1171.32,0,WIN,464096.52
2024-03-13,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,463953.12
2024-03-14,4,1,3,1085.28,1085.28,1171.32,-28.68,25.0,-28.68,1171.32,0,WIN,465038.4
2024-03-18,5,2,3,1089.6,1089.6,587.82,-28.68,40.0,-28.68,931.32,0,WIN,466128.0
2024-03-19,5,1,4,576.6,576.6,691.32,-28.68,20.0,-28.68,691.32,0,WIN,466704.6
2024-03-20,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,467761.2
2024-03-21,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,468817.8
2024-03-22,5,1,4,300.6,300.6,415.32,-28.68,20.0,-28.68,415.32,0,WIN,469118.4
2024-03-25,5,2,3,1533.6,1533.6,809.82,-28.68,40.0,-28.68,1171.32,0,WIN,470652.0
2024-03-26,4,1,3,266.28,266.28,352.32,-28.68,25.0,-28.68,352.32,0,WIN,470918.28
2024-03-27,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,470774.88
2024-03-28,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,470631.48
2024-04-01,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,471688.08
2024-04-02,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,471573.36
2024-04-03,6,2,4,1321.92,1321.92,718.32,-28.68,33.33,-28.68,1171.32,0,WIN,472895.28
2024-04-04,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,472780.56
2024-04-05,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,472637.16
2024-04-08,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,472522.44
2024-04-09,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,473579.04
2024-04-10,4,1,3,365.28,365.28,451.32,-28.68,25.0,-28.68,451.32,0,WIN,473944.32
2024-04-11,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,475000.92
2024-04-12,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,474857.52
2024-04-15,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,474714.12
2024-04-16,5,1,4,84.6,84.6,199.32,-28.68,20.0,-28.68,199.32,0,WIN,474798.72
2024-04-17,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,475855.32
2024-04-18,5,1,4,663.6,663.6,778.32,-28.68,20.0,-28.68,778.32,0,WIN,476518.92
2024-04-19,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,477575.52
2024-04-22,5,2,3,1881.6,1881.6,983.82,-28.68,40.0,-28.68,1171.32,0,WIN,479457.12
2024-04-23,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,480513.72
2024-04-24,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,481570.32
2024-04-25,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,481455.6
2024-04-26,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,481312.2
2024-04-29,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,482368.8
2024-04-30,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,482254.08
2024-05-01,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,482110.68
2024-05-02,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,481967.28
2024-05-03,4,1,3,1085.28,1085.28,1171.32,-28.68,25.0,-28.68,1171.32,0,WIN,483052.56
2024-05-06,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,482909.16
2024-05-07,4,1,3,605.28,605.28,691.32,-28.68,25.0,-28.68,691.32,0,WIN,483514.44
2024-05-08,5,2,3,1530.6,1530.6,808.32,-28.68,40.0,-28.68,1171.32,0,WIN,485045.04
2024-05-09,5,2,3,1173.6,1173.6,629.82,-28.68,40.0,-28.68,793.32,0,WIN,486218.64
2024-05-10,4,1,3,398.28,398.28,484.32,-28.68,25.0,-28.68,484.32,0,WIN,486616.92
2024-05-13,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,486502.2
2024-05-14,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,486358.8
2024-05-15,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,486215.4
2024-05-16,4,1,3,362.28,362.28,448.32,-28.68,25.0,-28.68,448.32,0,WIN,486577.68
2024-05-17,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,486434.28
2024-05-20,4,1,3,1085.28,1085.28,1171.32,-28.68,25.0,-28.68,1171.32,0,WIN,487519.56
2024-05-21,5,1,4,45.6,45.6,160.32,-28.68,20.0,-28.68,160.32,0,WIN,487565.16
2024-05-22,4,1,3,1085.28,1085.28,1171.32,-28.68,25.0,-28.68,1171.32,0,WIN,488650.44
2024-05-23,5,2,3,2256.6,2256.6,1171.32,-28.68,40.0,-28.68,1171.32,0,WIN,490907.04
2024-05-24,5,2,3,741.6,741.6,413.82,-28.68,40.0,-28.68,601.32,0,WIN,491648.64
2024-05-27,2,0,2,-57.36,-57.36,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,491591.28
2024-05-28,5,2,3,2256.6,2256.6,1171.32,-28.68,40.0,-28.68,1171.32,0,WIN,493847.88
2024-05-29,5,2,3,810.6,810.6,448.32,-28.68,40.0,-28.68,523.32,0,WIN,494658.48
2024-05-30,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,494543.76
2024-05-31,5,2,3,1365.6,1365.6,725.82,-28.68,40.0,-28.68,1171.32,0,WIN,495909.36
2024-06-03,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,495765.96
2024-06-04,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,496822.56
2024-06-05,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,496679.16
2024-06-06,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,496564.44
2024-06-07,5,1,4,630.6,630.6,745.32,-28.68,20.0,-28.68,745.32,0,WIN,497195.04
2024-06-10,5,2,3,1785.6,1785.6,935.82,-28.68,40.0,-28.68,1171.32,0,WIN,498980.64
2024-06-11,5,2,3,1506.6,1506.6,796.32,-28.68,40.0,-28.68,1171.32,0,WIN,500487.24
2024-06-12,6,2,4,2227.92,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,502715.16
2024-06-13,4,1,3,602.28,602.28,688.32,-28.68,25.0,-28.68,688.32,0,WIN,503317.44
2024-06-14,5,1,4,597.6,597.6,712.32,-28.68,20.0,-28.68,712.32,0,WIN,503915.04
2024-06-17,4,1,3,740.28,740.28,826.32,-28.68,25.0,-28.68,826.32,0,WIN,504655.32
2024-06-18,5,1,4,330.6,330.6,445.32,-28.68,20.0,-28.68,445.32,0,WIN,504985.92
2024-06-19,2,1,1,-21.36,-21.36,7.32,-28.68,50.0,-28.68,7.32,0,LOSS,504964.56
2024-06-20,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,504849.84
2024-06-24,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,504706.44
2024-06-25,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,504563.04
2024-06-26,5,2,3,1521.6,1521.6,803.82,-28.68,40.0,-28.68,1171.32,0,WIN,506084.64
2024-06-27,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,505941.24
2024-06-28,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,505797.84
2024-07-01,4,1,3,1085.28,1085.28,1171.32,-28.68,25.0,-28.68,1171.32,0,WIN,506883.12
2024-07-02,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,506739.72
2024-07-03,2,0,2,-57.36,-57.36,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,506682.36
2024-07-04,2,1,1,296.64,296.64,325.32,-28.68,50.0,-28.68,325.32,0,WIN,506979.0
2024-07-05,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,506864.28
2024-07-08,5,1,4,69.6,69.6,184.32,-28.68,20.0,-28.68,184.32,0,WIN,506933.88
2024-07-09,5,1,4,213.6,213.6,328.32,-28.68,20.0,-28.68,328.32,0,WIN,507147.48
2024-07-10,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,508204.08
2024-07-11,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,509260.68
2024-07-12,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,509117.28
2024-07-15,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,510173.88
2024-07-16,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,511230.48
2024-07-17,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,511115.76
2024-07-18,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,510972.36
2024-07-19,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,512028.96
2024-07-22,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,511885.56
2024-07-23,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,511742.16
2024-07-24,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,511598.76
2024-07-25,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,512655.36
2024-07-26,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,512511.96
2024-07-29,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,513568.56
2024-07-30,4,1,3,1085.28,1085.28,1171.32,-28.68,25.0,-28.68,1171.32,0,WIN,514653.84
2024-07-31,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,514510.44
2024-08-01,6,2,4,2227.92,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,516738.36
2024-08-02,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,516623.64
2024-08-05,6,2,4,2227.92,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,518851.56
2024-08-06,6,2,4,2227.92,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,521079.48
2024-08-07,6,1,5,1027.92,1027.92,1171.32,-28.68,16.67,-28.68,1171.32,0,WIN,522107.4
2024-08-08,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,523164.0
2024-08-09,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,523049.28
2024-08-12,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,524105.88
2024-08-13,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,523962.48
2024-08-14,5,1,4,321.6,321.6,436.32,-28.68,20.0,-28.68,436.32,0,WIN,524284.08
2024-08-15,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,524169.36
2024-08-16,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,524025.96
2024-08-19,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,523911.24
2024-08-20,4,1,3,1085.28,1085.28,1171.32,-28.68,25.0,-28.68,1171.32,0,WIN,524996.52
2024-08-21,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,524881.8
2024-08-22,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,525938.4
2024-08-23,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,525823.68
2024-08-26,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,526880.28
2024-08-27,5,3,2,2142.6,2142.6,733.32,-28.68,60.0,-28.68,1171.32,0,WIN,529022.88
2024-08-28,6,3,3,3427.92,3427.92,1171.32,-28.68,50.0,-28.68,1171.32,0,WIN,532450.8
2024-08-29,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,533507.4
2024-08-30,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,533364.0
2024-09-02,2,1,1,65.64,65.64,94.32,-28.68,50.0,-28.68,94.32,0,WIN,533429.64
2024-09-03,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,533286.24
2024-09-04,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,533142.84
2024-09-05,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,534199.44
2024-09-06,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,534056.04
2024-09-09,6,2,4,2227.92,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,536283.96
2024-09-10,6,1,5,1027.92,1027.92,1171.32,-28.68,16.67,-28.68,1171.32,0,WIN,537311.88
2024-09-11,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,537197.16
2024-09-12,6,2,4,2227.92,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,539425.08
2024-09-13,5,1,4,474.6,474.6,589.32,-28.68,20.0,-28.68,589.32,0,WIN,539899.68
2024-09-16,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,539784.96
2024-09-17,4,1,3,719.28,719.28,805.32,-28.68,25.0,-28.68,805.32,0,WIN,540504.24
2024-09-18,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,541560.84
2024-09-19,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,542617.44
2024-09-23,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,542474.04
2024-09-24,5,2,3,1587.6,1587.6,836.82,-28.68,40.0,-28.68,1171.32,0,WIN,544061.64
2024-09-25,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,543946.92
2024-09-26,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,543803.52
2024-09-27,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,543688.8
2024-09-30,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,544745.4
2024-10-01,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,545802.0
2024-10-02,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,546858.6
2024-10-03,5,1,4,381.6,381.6,496.32,-28.68,20.0,-28.68,496.32,0,WIN,547240.2
2024-10-04,4,2,2,1826.28,1826.28,941.82,-28.68,50.0,-28.68,1171.32,0,WIN,549066.48
2024-10-07,4,1,3,1085.28,1085.28,1171.32,-28.68,25.0,-28.68,1171.32,0,WIN,550151.76
2024-10-08,5,1,4,288.6,288.6,403.32,-28.68,20.0,-28.68,403.32,0,WIN,550440.36
